"GEO_ID","NAME","B08201_001E","B08201_001M","B08201_002E","B08201_002M","B08201_003E","B08201_003M","B08201_004E","B08201_004M","B08201_005E","B08201_005M","B08201_006E","B08201_006M","B08201_007E","B08201_007M","B08201_008E","B08201_008M","B08201_009E","B08201_009M","B08201_010E","B08201_010M","B08201_011E","B08201_011M","B08201_012E","B08201_012M","B08201_013E","B08201_013M","B08201_014E","B08201_014M","B08201_015E","B08201_015M","B08201_016E","B08201_016M","B08201_017E","B08201_017M","B08201_018E","B08201_018M","B08201_019E","B08201_019M","B08201_020E","B08201_020M","B08201_021E","B08201_021M","B08201_022E","B08201_022M","B08201_023E","B08201_023M","B08201_024E","B08201_024M","B08201_025E","B08201_025M","B08201_026E","B08201_026M","B08201_027E","B08201_027M","B08201_028E","B08201_028M","B08201_029E","B08201_029M","B08201_030E","B08201_030M",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","1385","83","0","11","407","105","627","113","260","87","91","55","357","92","0","11","301","88","43","29","13","21","0","11","491","97","0","11","62","37","317","81","70","46","42","29","218","80","0","11","13","14","98","69","79","51","28","32","319","85","0","11","31","36","169","77","98","55","21","30",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","1576","158","356","119","773","151","373","125","59","44","15","18","733","143","259","88","454","126","20","21","0","11","0","11","437","114","69","68","167","75","183","75","18","20","0","11","186","87","0","11","116","76","61","56","9","14","0","11","220","98","28","46","36","38","109","81","32","31","15","18",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","823","78","173","59","359","71","217","54","74","35","0","11","341","68","98","42","196","53","29","25","18","19","0","11","212","63","39","33","60","33","96","38","17","16","0","11","118","47","30","24","44","29","30","24","14","15","0","11","152","46","6","10","59","30","62","37","25","22","0","11",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","530","41","26","28","205","49","201","48","73","28","25","27","168","52","20","27","123","40","25","26","0","11","0","11","164","48","0","11","37","32","90","31","32","18","5","10","71","34","0","11","7","12","35","24","29","21","0","11","127","43","6","11","38","35","51","31","12","13","20","21",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","2296","172","173","98","1180","178","730","175","136","98","77","75","945","190","111","86","770","188","64","66","0","16","0","16","584","164","9","16","258","126","295","104","22","27","0","16","344","158","26","44","64","65","118","62","100","95","36","57","423","130","27","40","88","69","253","133","14","22","41","46",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","990","78","0","11","256","90","482","101","184","60","68","34","141","58","0","11","112","54","29","27","0","11","0","11","367","102","0","11","62","73","236","92","63","33","6","9","199","60","0","11","47","35","83","48","57","29","12","13","283","72","0","11","35","34","134","52","64","43","50","31",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","2436","228","164","89","1410","236","655","193","102","57","105","98","1205","240","75","58","1071","235","37","32","22","25","0","11","866","228","20","30","219","102","554","200","38","32","35","51","111","63","40","61","18","25","11","19","42","39","0","11","254","135","29","44","102","71","53","65","0","11","70","70",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1571","122","213","78","621","126","461","114","203","73","73","51","621","117","184","80","398","101","31","25","8","13","0","11","438","115","29","48","137","56","207","71","56","38","9","13","181","68","0","11","43","38","80","43","58","41","0","11","331","74","0","11","43","34","143","59","81","48","64","51",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1526","72","33","27","409","80","671","113","276","73","137","60","337","73","14","18","244","68","64","30","4","6","11","16","525","85","15","19","118","44","307","68","60","28","25","24","306","77","4","6","6","7","134","66","127","59","35","23","358","72","0","11","41","30","166","74","85","37","66","42",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","1039","74","73","45","333","99","391","101","165","57","77","45","217","75","37","34","133","63","47","34","0","11","0","11","286","81","36","31","35","30","132","56","65","36","18","19","232","81","0","11","76","41","68","53","68","36","20","30","304","97","0","11","89","65","144","69","32","30","39","26",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","1788","153","244","89","842","158","552","124","122","58","28","25","537","164","105","61","373","142","59","45","0","11","0","11","789","150","86","66","335","119","305","91","57","38","6","9","261","93","27","26","89","55","90","63","55","44","0","11","201","67","26","40","45","35","98","45","10","16","22","24",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","2464","189","362","142","1006","223","711","199","202","112","183","122","584","187","109","78","332","144","143","124","0","16","0","16","691","214","53","60","307","152","238","130","93","83","0","16","329","122","64","64","145","92","96","75","0","16","24","41","860","181","136","107","222","131","234","123","109","77","159","118",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","1215","96","199","81","468","113","350","110","158","67","40","35","370","94","96","62","228","88","22","26","24","22","0","11","346","95","25","27","115","57","128","61","70","51","8","12","156","70","54","40","32","31","29","23","35","35","6","11","343","86","24","38","93","66","171","82","29","27","26","31",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","1701","128","257","121","825","173","527","119","51","46","41","36","629","136","147","76","445","123","28","30","9","14","0","11","477","126","73","83","142","87","262","88","0","11","0","11","375","130","37","45","175","116","135","63","0","11","28","31","220","100","0","11","63","63","102","79","42","44","13","17",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","1797","103","174","71","859","141","533","126","190","81","41","39","567","107","131","60","396","87","33","27","7","11","0","16","566","108","43","40","319","100","176","59","28","23","0","16","222","96","0","16","56","61","108","65","38","24","20","32","442","113","0","16","88","61","216","97","117","72","21","22",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","1295","100","90","79","424","144","584","147","165","89","32","36","251","91","30","48","138","71","78","45","5","8","0","11","395","133","0","11","53","37","266","104","68","55","8","14","240","95","36","46","89","72","70","47","37","45","8","14","409","98","24","40","144","93","170","76","55","60","16","28",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","680","71","47","32","247","67","292","64","70","27","24","17","209","66","18","16","134","53","52","32","5","9","0","11","251","59","14","15","85","45","128","43","19","17","5","9","123","41","0","11","20","18","54","28","30","21","19","16","97","38","15","23","8","12","58","26","16","13","0","11",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1371","64","38","30","334","100","739","89","192","83","68","37","404","113","20","22","260","95","104","63","20","23","0","11","449","118","9","15","57","35","248","81","106","71","29","25","237","79","0","11","9","15","194","74","23","21","11","18","281","85","9","15","8","13","193","77","43","32","28","25",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","2835","240","281","142","1364","271","993","213","163","128","34","42","1387","238","190","122","1076","241","121","100","0","16","0","16","642","195","44","49","212","106","352","150","22","28","12","20","287","166","0","16","24","29","170","128","71","90","22","36","519","166","47","62","52","49","350","139","70","97","0","16",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","767","64","28","16","229","58","371","68","89","33","50","34","244","54","28","16","157","50","50","27","4","6","5","8","291","55","0","11","50","27","203","49","34","21","4","6","144","44","0","11","22","17","62","31","38","21","22","26","88","33","0","11","0","11","56","25","13","14","19","18",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","746","76","114","46","247","63","293","73","87","46","5","9","261","65","70","41","113","38","78","43","0","11","0","11","202","55","23","23","62","35","111","43","6","11","0","11","137","52","21","23","37","24","25","24","49","37","5","9","146","70","0","11","35","36","79","52","32","25","0","11",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","789","81","264","68","274","68","207","60","44","29","0","11","299","72","145","57","114","45","35","20","5","8","0","11","207","49","64","27","55","33","79","34","9","10","0","11","120","61","50","37","44","29","21","29","5","7","0","11","163","50","5","7","61","39","72","34","25","22","0","11",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","818","75","197","65","406","78","168","60","42","34","5","8","292","84","105","55","135","55","52","33","0","11","0","11","239","74","72","46","138","56","29","22","0","11","0","11","137","55","14","18","95","46","15","17","13","16","0","11","150","42","6","8","38","34","72","39","29","29","5","8",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","1684","121","199","85","711","139","460","121","228","92","86","67","593","129","174","86","297","97","92","50","30","33","0","11","481","113","17","19","257","91","136","57","47","28","24","39","154","79","8","15","33","40","42","33","59","46","12","14","456","96","0","11","124","73","190","92","92","65","50","46",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","1403","126","67","38","497","93","593","104","185","75","61","39","478","102","49","28","350","86","34","25","45","55","0","11","503","100","18","26","78","41","319","90","61","40","27","25","134","68","0","11","19","22","61","49","54","37","0","11","288","97","0","11","50","46","179","75","25","20","34","29",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","2127","155","152","103","1308","215","532","168","63","54","72","64","905","180","103","81","718","182","84","49","0","16","0","16","512","158","49","52","219","112","209","104","18","26","17","27","417","163","0","16","213","119","176","115","16","24","12","20","293","138","0","16","158","116","63","52","29","43","43","56",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","897","56","65","45","346","76","436","70","47","23","3","5","260","51","17","19","185","43","58","38","0","11","0","11","276","77","6","10","91","43","152","65","24","20","3","5","140","57","5","7","19","17","106","52","10","12","0","11","221","60","37","37","51","40","120","49","13","13","0","11",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","2116","135","49","48","596","168","868","168","547","178","56","51","251","101","25","28","212","93","14","22","0","16","0","16","755","166","0","16","181","83","480","138","94","67","0","16","252","135","0","16","100","97","95","67","39","41","18","29","858","170","24","40","103","108","279","132","414","182","38","41",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","1838","88","90","58","664","100","622","133","358","113","104","69","375","101","0","16","329","103","46","33","0","16","0","16","570","128","43","33","142","63","305","96","80","72","0","16","339","93","0","16","65","48","114","55","117","65","43","38","554","92","47","47","128","61","157","68","161","72","61","53",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","1967","113","222","83","718","146","618","148","347","126","62","44","590","135","112","69","373","110","80","40","8","14","17","19","528","124","59","51","178","64","219","91","58","47","14","17","251","130","7","12","76","58","73","57","88","79","7","12","598","120","44","39","91","69","246","102","193","95","24","32",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","2464","153","496","191","904","213","654","188","270","137","140","111","750","210","206","140","386","163","138","139","20","32","0","16","747","188","92","96","244","123","245","97","154","110","12","19","267","135","0","16","104","68","44","37","35","38","84","98","700","192","198","142","170","91","227","136","61","55","44","47",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","661","50","55","29","209","56","267","69","91","49","39","31","141","61","27","20","46","29","68","49","0","11","0","11","269","59","15","15","93","47","135","45","20","19","6","10","106","52","0","11","44","38","28","18","14","15","20","33","145","61","13","15","26","31","36","36","57","41","13","13",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","1683","113","194","100","588","126","620","142","245","76","36","29","396","108","110","77","209","76","61","36","16","18","0","11","573","115","42","47","206","77","284","92","31","29","10","15","417","105","42","50","156","72","132","77","87","45","0","11","297","88","0","11","17","27","143","73","111","50","26","26",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","1103","107","102","61","489","100","359","105","116","43","37","36","291","88","62","43","186","77","43","33","0","11","0","11","314","90","0","11","127","62","162","68","25","23","0","11","196","87","0","11","108","70","31","39","37","28","20","24","302","69","40","47","68","49","123","60","54","34","17","27",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","612","77","142","52","256","67","182","53","24","21","8","12","282","67","87","43","165","50","30","28","0","11","0","11","203","59","19","16","63","48","113","46","0","11","8","12","74","37","31","27","23","19","0","11","20","21","0","11","53","36","5","10","5","8","39","36","4","6","0","11",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1358","143","514","123","664","123","136","60","44","51","0","11","929","140","423","109","455","100","30","35","21","34","0","11","263","98","32","29","127","73","81","44","23","36","0","11","106","66","46","45","35","41","25","28","0","11","0","11","60","52","13","21","47","51","0","11","0","11","0","11",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","1038","115","307","108","336","92","258","76","81","56","56","40","435","97","191","91","237","85","7","10","0","11","0","11","234","76","36","37","45","28","99","48","15","18","39","40","175","71","22","28","45","26","56","35","42","48","10","15","194","54","58","43","9","14","96","55","24","25","7","12",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","909","82","134","53","475","89","241","61","53","33","6","7","395","82","60","39","233","67","97","49","5","8","0","11","245","61","35","19","82","37","103","47","25","22","0","11","176","60","10","11","128","57","25","17","10","11","3","5","93","43","29","29","32","21","16","14","13","21","3","5",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","1798","160","308","118","914","164","417","125","88","52","71","52","755","160","254","109","425","118","59","43","5","8","12","16","618","167","49","52","292","131","216","102","42","35","19","22","277","114","5","8","166","105","58","42","37","42","11","20","148","82","0","11","31","32","84","60","4","6","29","37",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","595","73","122","53","263","75","147","50","52","34","11","17","300","69","64","42","166","59","65","38","5","9","0","11","169","62","52","31","70","44","29","21","18","28","0","11","46","34","0","11","16","17","30","26","0","11","0","11","80","41","6","11","11","13","23","20","29","23","11","17",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","885","66","276","69","443","76","144","52","13","12","9","11","339","89","93","57","187","64","59","32","0","11","0","11","219","66","80","38","109","53","28","19","2","4","0","11","201","66","71","47","92","45","34","31","4","6","0","11","126","52","32","22","55","37","23","24","7","10","9","11",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","503","72","121","46","212","61","121","42","40","22","9","11","197","55","95","39","82","38","10","11","10","11","0","11","127","47","10","14","64","37","44","27","7","10","2","4","62","33","0","11","0","11","52","35","10","12","0","11","117","49","16","19","66","44","15","18","13","11","7","10",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","1100","139","272","113","486","136","261","107","74","57","7","11","468","113","180","81","237","94","51","55","0","11","0","11","305","119","59","71","140","86","97","48","9","14","0","11","170","85","33","47","50","54","22","24","65","55","0","11","157","78","0","11","59","46","91","73","0","11","7","11",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","881","76","335","82","429","91","81","37","32","23","4","6","382","75","205","74","163","45","14","16","0","11","0","11","181","65","76","46","79","45","11","12","15","15","0","11","142","54","48","36","39","31","34","26","17","17","4","6","176","67","6","8","148","68","22","18","0","11","0","11",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","792","75","143","47","388","72","233","66","17","14","11","16","378","74","118","45","228","60","32","35","0","11","0","11","228","69","25","21","90","39","108","54","5","7","0","11","58","47","0","11","32","40","21","26","5","8","0","11","128","51","0","11","38","27","72","44","7","9","11","16",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","930","72","181","57","325","80","321","53","88","40","15","15","416","76","127","50","270","76","19","14","0","11","0","11","237","58","19","24","9","10","209","50","0","11","0","11","161","54","18","14","24","23","56","30","63","36","0","11","116","39","17","16","22","20","37","19","25","19","15","15",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","979","132","140","67","453","129","255","83","69","47","62","63","358","130","102","59","251","122","5","7","0","11","0","11","229","78","9","14","85","57","126","59","9","13","0","11","166","78","15","18","80","64","47","33","10","15","14","22","226","92","14","15","37","29","77","53","50","42","48","56",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","1048","75","263","79","432","98","302","77","47","26","4","8","473","83","183","68","238","80","42","30","10","10","0","11","312","62","22","16","139","52","138","45","13","12","0","11","150","68","14","16","49","37","83","54","0","11","4","8","113","43","44","29","6","8","39","29","24","21","0","11",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","770","83","142","51","360","73","172","58","75","39","21","22","289","81","81","40","148","56","49","31","5","8","6","10","278","75","40","27","122","52","77","41","28","28","11","17","100","52","0","11","56","36","24","27","20","24","0","11","103","53","21","26","34","33","22","25","22","23","4","9",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","540","54","137","58","277","71","80","38","25","24","21","26","265","63","82","50","150","60","13","12","20","23","0","11","105","42","38","31","40","23","27","23","0","11","0","11","120","47","5","8","68","42","21","19","5","8","21","26","50","28","12","14","19","19","19","22","0","11","0","11",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","1339","83","113","64","695","125","462","107","47","43","22","34","549","125","55","40","358","110","114","69","0","11","22","34","382","116","17","20","145","86","188","84","32","39","0","11","226","92","12","18","121","75","84","61","9","15","0","11","182","86","29","45","71","54","76","54","6","11","0","11",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","1356","125","130","80","634","116","513","103","50","32","29","33","604","109","107","75","404","87","93","52","0","11","0","11","486","114","18","21","174","82","286","80","8","11","0","11","163","78","0","11","20","31","106","62","28","26","9","12","103","47","5","9","36","30","28","25","14","18","20","28",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","1251","144","311","98","565","134","324","92","43","31","8","16","533","132","197","73","245","97","91","68","0","11","0","11","274","81","65","43","126","58","81","49","0","11","2","13","162","64","16","18","100","62","32","23","8","11","6","9","282","75","33","31","94","65","120","50","35","29","0","11",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","1032","122","183","98","457","98","277","74","80","42","35","43","479","120","131","79","289","102","59","36","0","11","0","11","276","80","26","30","56","40","165","65","29","24","0","11","114","67","26","42","41","43","30","25","12","16","5","10","163","73","0","11","71","53","23","20","39","28","30","41",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","443","57","134","41","209","61","48","35","45","43","7","11","214","51","49","30","161","53","0","11","4","6","0","11","96","36","38","27","29","25","8","13","14","19","7","11","59","34","7","12","19","23","33","28","0","11","0","11","74","37","40","29","0","11","7","10","27","33","0","11",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1679","106","422","114","778","114","371","122","82","43","26","25","1142","128","367","110","712","105","48","50","0","11","15","16","419","108","49","42","48","41","295","112","27","24","0","11","81","48","0","11","18","21","18","29","43","29","2","7","37","30","6","12","0","11","10","14","12","15","9","19",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1105","89","330","95","460","103","198","71","51","42","66","53","591","110","251","80","303","92","18","30","9","15","10","17","321","85","67","63","120","59","134","64","0","11","0","11","70","37","0","11","21","21","16","20","33","32","0","11","123","53","12","18","16","15","30","6","9","14","56","49",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","854","80","174","62","435","84","143","51","66","28","36","53","375","86","114","50","215","70","36","27","10","11","0","11","217","56","24","23","141","45","40","26","12","11","0","11","98","45","5","8","15","16","49","32","29","21","0","11","164","69","31","23","64","38","18","20","15","17","36","53",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","3872","233","980","227","2007","270","818","179","41","39","26","30","2737","279","944","231","1690","259","103","87","0","16","0","16","980","186","36","42","268","107","618","148","41","39","17","27","112","62","0","16","36","58","76","55","0","16","0","16","43","44","0","16","13","21","21","36","0","16","9","14",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","710","74","122","60","263","77","284","60","38","20","3","6","312","76","113","64","165","67","28","27","6","9","0","11","269","67","9","11","75","39","165","56","20","15","0","11","59","30","0","11","18","22","32","19","9","9","0","11","70","29","0","11","5","8","59","29","3","5","3","6",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","980","81","275","68","346","59","238","57","80","38","41","22","481","81","202","59","231","52","44","31","0","11","4","6","205","53","40","27","54","27","97","36","14","12","0","11","113","41","20","24","22","16","41","27","26","19","4","7","181","47","13","18","39","30","56","24","40","32","33","20",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","533","68","92","41","301","64","103","44","37","29","0","11","246","71","57","33","185","57","4","6","0","11","0","11","70","38","8","12","25","21","37","29","0","11","0","11","95","39","22","23","36","23","9","8","28","22","0","11","122","29","5","7","55","30","53","28","9","14","0","11",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","654","77","239","74","287","64","89","39","16","21","23","23","323","68","156","63","133","41","21","17","0","11","13","20","136","56","31","25","73","45","32","24","0","11","0","11","64","40","0","11","33","28","18","21","13","21","0","11","131","44","52","37","48","29","18","17","3","6","10","11",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","1027","87","286","72","449","91","191","59","59","31","42","28","466","94","156","62","240","65","62","37","8","9","0","11","248","64","81","45","86","41","71","33","10","10","0","11","128","49","9","11","57","35","39","27","14","20","9","11","185","62","40","30","66","43","19","17","27","21","33","27",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","818","83","235","65","328","77","218","73","37","25","0","11","382","80","136","57","197","66","44","36","5","7","0","11","126","46","35","21","51","36","38","26","2","5","0","11","68","35","15","16","26","29","18","13","9","12","0","11","242","63","49","37","54","33","118","57","21","19","0","11",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","710","82","141","61","345","78","179","56","37","26","8","11","291","65","95","42","105","42","70","40","13","10","8","11","192","68","32","39","107","52","44","19","9","10","0","11","67","42","14","19","38","34","15","14","0","11","0","11","160","51","0","11","95","42","50","35","15","18","0","11",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1053","131","177","75","579","127","282","77","15","18","0","11","492","114","102","62","319","94","71","55","0","11","0","11","277","84","33","26","165","75","79","43","0","11","0","11","122","58","11","16","54","39","49","40","8","13","0","11","162","75","31","35","41","38","83","61","7","11","0","11",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","1298","160","340","119","557","156","286","74","97","77","18","29","621","161","265","106","315","121","23","24","0","11","18","29","371","127","35","56","167","88","159","71","10","17","0","11","141","88","9","15","31","38","37","39","64","70","0","11","165","83","31","50","44","48","67","46","23","19","0","11",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","1377","122","67","57","737","127","452","122","83","40","38","30","517","110","33","43","433","111","43","28","0","11","8","11","378","102","34","41","139","62","176","71","29","23","0","11","168","88","0","11","53","56","98","52","7","10","10","14","314","85","0","11","112","52","135","69","47","34","20","25",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","740","86","89","50","359","90","170","77","50","42","72","50","290","98","29","19","168","74","50","45","23","34","20","28","154","59","26","31","84","46","24","20","6","8","14","18","112","62","34","42","24","21","28","26","4","8","22","36","184","62","0","11","83","56","68","54","17","26","16","21",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","879","82","173","59","371","81","233","68","56","29","46","34","313","88","95","46","167","66","47","32","4","6","0","11","258","62","45","30","119","47","89","44","5","7","0","11","76","41","0","11","24","24","48","33","0","11","4","7","232","67","33","33","61","46","49","33","47","28","42","32",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","921","73","112","42","462","80","304","66","29","18","14","13","412","84","59","28","301","69","52","28","0","11","0","11","255","60","35","29","49","28","150","44","11","11","10","11","115","41","12","12","44","25","46","31","13","12","0","11","139","35","6","9","68","32","56","34","5","7","4","6",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","843","80","57","46","396","67","368","65","22","19","0","11","477","84","57","46","350","65","70","44","0","11","0","11","313","60","0","11","37","24","260","55","16","16","0","11","11","11","0","11","0","11","5","7","6","9","0","11","42","15","0","11","9","13","33","18","0","11","0","11",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","1509","139","317","135","788","159","334","102","70","56","0","11","582","133","139","87","402","129","32","29","9","14","0","11","372","104","77","50","121","66","145","70","29","47","0","11","254","128","57","86","148","88","42","39","7","11","0","11","301","83","44","38","117","79","115","77","25","26","0","11",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","994","79","140","58","498","84","216","57","115","54","25","28","367","80","106","51","235","75","14","16","0","11","12","19","191","53","5","8","117","47","63","26","6","9","0","11","207","71","11","11","78","36","58","42","47","38","13","20","229","60","18","21","68","41","81","39","62","34","0","11",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","894","70","104","50","418","81","280","73","77","39","15","14","244","66","55","39","162","50","25","18","0","11","2","5","243","60","17","14","86","44","113","50","21","16","6","10","177","56","5","9","79","41","71","37","22","23","0","11","230","57","27","28","91","41","71","34","34","31","7","10",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","845","78","168","61","407","71","160","51","77","45","33","27","345","73","104","51","224","59","17","14","0","11","0","11","265","68","23","20","108","50","88","36","46","42","0","11","72","39","4","6","40","33","16","15","12","13","0","11","163","48","37","37","35","26","39","28","19","19","33","27",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","900","120","135","56","411","136","266","87","65","45","23","35","280","116","34","35","136","91","101","54","9","14","0","11","208","69","33","30","104","52","37","27","34","24","0","11","160","91","41","32","88","77","31","30","0","11","0","11","252","86","27","32","83","56","97","59","22","35","23","35",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","965","62","218","67","458","82","248","61","41","22","0","11","456","85","179","65","249","73","23","22","5","8","0","11","288","70","34","30","132","64","110","38","12","12","0","11","99","44","0","11","30","26","51","36","18","15","0","11","122","50","5","9","47","39","64","37","6","10","0","11",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","1562","117","214","95","708","136","526","130","60","45","54","33","593","142","177","89","308","124","93","50","8","12","7","12","464","126","29","26","197","98","229","100","9","15","0","11","214","72","8","15","102","62","75","50","29","36","0","11","291","86","0","11","101","61","129","73","14","19","47","32",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","1567","149","100","60","564","110","633","131","206","79","64","51","605","133","72","52","337","105","179","73","17","29","0","11","414","99","0","11","96","43","202","78","88","58","28","43","238","90","19","23","36","35","106","62","59","37","18","20","310","75","9","14","95","56","146","76","42","35","18","20",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","2416","182","182","127","1091","206","721","203","374","138","48","47","487","150","93","87","331","119","63","55","0","16","0","16","891","203","19","31","438","165","312","126","90","93","32","39","386","146","26","43","112","68","87","65","161","110","0","16","652","188","44","72","210","132","259","144","123","86","16","26",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","756","58","69","40","308","71","292","68","66","50","21","18","291","76","56","36","208","69","19","17","8","12","0","11","223","56","11","14","52","40","155","48","0","11","5","7","135","41","2","4","39","31","60","27","27","25","7","10","107","42","0","11","9","11","58","36","31","33","9","13",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","1625","134","106","48","769","149","501","132","184","84","65","52","574","117","72","38","449","119","30","25","0","11","23","36","521","103","26","24","156","61","272","79","67","48","0","11","240","96","8","13","105","72","108","62","11","17","8","14","290","106","0","11","59","49","91","75","106","73","34","32",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","466","66","49","28","189","69","148","52","53","26","27","22","107","44","6","11","80","45","21","19","0","11","0","11","192","56","30","21","56","28","99","50","0","11","7","11","81","36","0","11","21","25","28","19","32","24","0","11","86","48","13","15","32","35","0","11","21","16","20","20",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","1019","109","172","81","488","124","236","87","87","79","36","35","265","85","81","52","141","66","25","28","18","22","0","11","380","99","30","24","258","95","78","45","0","11","14","21","117","86","45","59","32","35","18","21","0","11","22","30","257","87","16","25","57","42","115","60","69","74","0","11",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","938","81","219","66","478","93","156","55","49","28","36","24","513","76","196","66","284","83","29","22","4","7","0","11","161","53","17","19","42","29","74","36","19","24","9","14","83","41","0","11","58","39","9","13","6","7","10","12","181","46","6","11","94","38","44","35","20","18","17","16",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","1040","113","221","104","493","128","244","95","48","50","34","35","373","96","111","52","160","65","50","53","32","46","20","33","325","108","59","51","142","73","119","71","5","10","0","11","144","93","44","66","51","68","45","31","0","11","4","9","198","89","7","14","140","88","30","39","11","18","10","17",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","1536","147","69","41","791","157","556","138","109","60","11","15","546","150","49","37","286","115","186","91","25","39","0","11","514","147","20","22","261","126","194","82","30","30","9","14","292","131","0","11","165","106","91","75","36","30","0","11","184","71","0","11","79","62","85","58","18","21","2","6",
