"GEO_ID","NAME","B08201_001E","B08201_001M","B08201_002E","B08201_002M","B08201_003E","B08201_003M","B08201_004E","B08201_004M","B08201_005E","B08201_005M","B08201_006E","B08201_006M","B08201_007E","B08201_007M","B08201_008E","B08201_008M","B08201_009E","B08201_009M","B08201_010E","B08201_010M","B08201_011E","B08201_011M","B08201_012E","B08201_012M","B08201_013E","B08201_013M","B08201_014E","B08201_014M","B08201_015E","B08201_015M","B08201_016E","B08201_016M","B08201_017E","B08201_017M","B08201_018E","B08201_018M","B08201_019E","B08201_019M","B08201_020E","B08201_020M","B08201_021E","B08201_021M","B08201_022E","B08201_022M","B08201_023E","B08201_023M","B08201_024E","B08201_024M","B08201_025E","B08201_025M","B08201_026E","B08201_026M","B08201_027E","B08201_027M","B08201_028E","B08201_028M","B08201_029E","B08201_029M","B08201_030E","B08201_030M",
"1400000US18097330701","Census Tract 3307.01, Marion County, Indiana","986","331","88","81","513","338","250","100","135","83","0","12","306","124","88","81","138","77","80","89","0","12","0","12","519","346","0","12","334","324","152","81","33","55","0","12","105","96","0","12","41","55","18","37","46","71","0","12","56","51","0","12","0","12","0","12","56","51","0","12",
"1400000US18097330702","Census Tract 3307.02, Marion County, Indiana","1562","215","64","75","655","211","499","159","296","161","48","64","668","232","16","29","544","226","42","54","66","74","0","12","454","137","48","67","58","55","319","133","29","42","0","12","168","85","0","12","53","56","82","79","33","56","0","12","272","147","0","12","0","12","56","58","168","136","48","64",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","1383","390","166","94","761","347","317","127","78","61","61","48","686","329","130","87","495","299","61","56","0","12","0","12","247","100","27","32","114","82","85","55","8","12","13","22","94","70","9","14","8","13","67","65","10","19","0","12","356","143","0","12","144","124","104","80","60","52","48","42",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","1205","188","266","116","492","140","257","85","160","128","30","36","528","174","227","121","257","109","36","31","8","14","0","12","209","110","20","28","118","93","71","51","0","12","0","12","261","153","19","34","56","65","94","68","92","118","0","12","207","98","0","12","61","46","56","50","60","51","30","36",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1067","172","204","87","618","156","157","80","76","59","12","19","594","164","145","71","380","147","44","40","25","30","0","12","284","123","33","38","122","94","103","68","26","39","0","12","76","53","10","15","56","49","10","17","0","12","0","12","113","57","16","24","60","41","0","12","25","29","12","19",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","1588","320","268","116","864","303","224","97","164","79","68","45","748","199","179","98","489","177","55","64","25","29","0","12","239","100","29","48","68","49","88","51","44","43","10","17","164","87","3","8","85","71","29","28","35","38","12","19","437","262","57","61","222","250","52","46","60","54","46","42",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","2580","340","516","258","981","245","892","340","145","103","46","43","1015","315","362","248","468","200","175","125","0","17","10","18","918","331","115","92","367","189","402","258","19","26","15","29","268","137","39","64","146","115","45","52","38","57","0","17","379","229","0","17","0","17","270","202","88","94","21","25",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","1579","253","152","78","692","248","505","136","186","70","44","37","658","168","119","69","313","117","183","81","43","48","0","12","460","128","33","35","168","98","161","81","59","40","39","36","206","84","0","12","51","47","95","66","60","32","0","12","255","232","0","12","160","214","66","52","24","29","5","8",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","1937","374","43","39","529","199","875","322","282","92","208","92","548","294","20","23","270","99","251","287","7","13","0","17","682","210","23","33","209","159","306","146","100","58","44","31","295","118","0","17","22","24","141","89","112","67","20","23","412","126","0","17","28","30","177","94","63","44","144","88",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","1687","215","280","142","964","216","338","136","94","49","11","22","819","212","206","106","594","194","19","19","0","12","0","12","569","156","44","67","240","112","222","117","63","38","0","12","185","92","7","11","113","79","47","39","18","21","0","12","114","75","23","41","17","19","50","57","13","20","11","22",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","953","97","120","55","402","88","379","109","52","27","0","12","369","97","85","56","234","80","44","40","6","9","0","12","269","70","19","21","82","49","140","55","28","18","0","12","166","60","16","26","69","47","81","53","0","12","0","12","149","81","0","12","17","19","114","76","18","20","0","12",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","940","108","0","12","249","81","491","129","111","59","89","35","206","98","0","12","118","59","88","83","0","12","0","12","327","104","0","12","85","64","219","74","11","19","12","18","138","79","0","12","37","41","65","59","36","35","0","12","269","71","0","12","9","16","119","59","64","56","77","31",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","2232","216","134","77","1336","224","564","192","110","68","88","65","1130","173","134","77","946","167","22","29","28","34","0","12","662","213","0","12","211","126","419","176","16","20","16","26","284","144","0","12","162","120","76","63","43","39","3","5","156","73","0","12","17","22","47","50","23","40","69","57",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1565","258","243","219","623","124","472","114","114","51","113","117","656","227","234","219","389","90","33","34","0","12","0","12","301","73","9","14","103","48","178","57","5","9","6","10","254","141","0","12","32","52","101","68","48","36","73","109","354","84","0","12","99","60","160","90","61","33","34","39",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1470","124","57","41","505","99","592","122","269","63","47","30","357","93","36","33","275","93","38","25","8","9","0","12","557","119","21","30","114","64","323","94","87","35","12","14","267","68","0","12","45","37","83","41","120","54","19","23","289","98","0","12","71","52","148","80","54","31","16","18",
"1400000US18097340115","Census Tract 3401.15, Marion County, Indiana","2667","292","144","115","1532","299","810","186","140","50","41","33","1245","297","60","60","1120","274","46","37","19","23","0","17","767","192","77","91","327","158","324","92","29","21","10","12","300","128","0","17","63","75","168","100","66","45","3","6","355","153","7","12","22","28","272","151","26","21","28","33",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","1021","181","21","26","325","114","371","115","169","129","135","82","177","60","5","9","130","51","42","29","0","12","0","12","262","88","16","25","66","55","93","43","56","38","31","45","193","102","0","12","96","88","48","47","17","20","32","35","389","165","0","12","33","34","188","104","96","121","72","66",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","1619","166","213","112","753","176","534","125","75","39","44","27","480","114","96","67","322","94","62","48","0","12","0","12","551","138","40","43","233","97","226","78","44","32","8","12","361","131","43","51","131","127","152","82","20","18","15","17","227","91","34","55","67","49","94","54","11","20","21","23",
"1400000US18097340301","Census Tract 3403.01, Marion County, Indiana","1022","294","44","48","407","297","269","110","79","66","223","109","191","92","0","12","167","85","0","12","24","38","0","12","215","111","0","12","34","34","118","68","0","12","63","82","262","300","26","40","188","293","48","59","0","12","0","12","354","80","18","25","18","34","103","62","55","54","160","97",
"1400000US18097340302","Census Tract 3403.02, Marion County, Indiana","1630","272","202","143","874","180","481","274","32","38","41","60","498","196","0","17","470","190","28","50","0","17","0","17","613","276","148","128","128","81","323","254","14","21","0","17","216","126","29","51","142","115","27","44","18","33","0","17","303","161","25","38","134","122","103","81","0","17","41","60",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","1193","168","155","87","398","144","331","142","186","98","123","105","315","129","12","19","156","95","102","59","22","35","23","34","394","131","72","65","136","76","92","60","33","34","61","92","85","74","0","12","45","62","4","10","19","27","17","19","399","105","71","59","61","54","133","91","112","98","22","35",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","1987","397","154","96","1081","360","571","257","81","59","100","75","593","292","66","38","506","287","12","14","9","14","0","17","698","288","0","17","309","173","389","229","0","17","0","17","353","141","88","94","118","80","48","46","60","56","39","44","343","140","0","17","148","94","122","91","12","18","61","57",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","1672","194","116","56","565","129","673","178","277","103","41","39","469","127","98","53","224","92","76","53","63","55","8","13","547","125","8","13","199","78","279","83","39","37","22","33","159","68","0","17","53","43","95","60","0","17","11","17","497","158","10","16","89","51","223","134","175","96","0","17",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","1385","211","149","118","513","172","418","159","181","132","124","118","457","222","113","112","220","145","115","93","9","13","0","12","303","131","36","43","103","74","114","74","50","65","0","12","210","139","0","12","57","85","55","56","98","87","0","12","415","105","0","12","133","97","134","117","24","48","124","118",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","701","103","19","15","249","64","235","68","149","45","49","25","253","78","14","12","175","60","28","23","36","38","0","12","265","70","5","8","57","29","130","58","54","25","19","17","84","33","0","12","5","8","21","18","40","23","18","13","99","36","0","12","12","13","56","29","19","12","12","16",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1240","114","30","35","228","83","661","119","197","95","124","81","235","82","0","12","158","65","77","47","0","12","0","12","423","98","30","35","59","43","236","88","53","52","45","39","225","73","0","12","0","12","162","63","63","49","0","12","357","96","0","12","11","17","186","76","81","64","79","62",
"1400000US18097340903","Census Tract 3409.03, Marion County, Indiana","915","244","92","151","573","233","107","81","143","158","0","12","508","273","92","151","416","226","0","12","0","12","0","12","298","147","0","12","151","124","85","67","62","88","0","12","95","123","0","12","0","12","14","24","81","131","0","12","14","32","0","12","6","20","8","18","0","12","0","12",
"1400000US18097340904","Census Tract 3409.04, Marion County, Indiana","2221","354","83","51","1281","385","719","158","138","77","0","12","1186","363","83","51","1071","363","16","29","16","27","0","12","383","141","0","12","148","109","200","107","35","35","0","12","351","133","0","12","45","53","228","123","78","64","0","12","301","137","0","12","17","27","275","133","9","15","0","12",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","707","78","25","24","242","60","303","70","92","36","45","35","261","65","25","24","163","49","46","28","27","23","0","12","222","53","0","12","72","35","124","42","18","16","8","9","120","49","0","12","0","12","84","44","30","21","6","8","104","38","0","12","7","10","49","25","17","19","31","31",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","705","85","96","47","201","71","337","66","36","42","35","34","253","70","47","37","156","59","50","41","0","12","0","12","225","77","34","27","25","26","161","68","4","6","1","3","83","44","0","12","0","12","83","44","0","12","0","12","144","53","15","17","20","31","43","31","32","41","34","34",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","843","171","141","48","301","89","262","121","131","104","8","10","260","88","55","35","166","73","39","41","0","12","0","12","242","108","59","27","69","41","6","9","108","100","0","12","85","42","0","12","28","32","39","33","18","26","0","12","256","126","27","22","38","43","178","120","5","7","8","10",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","858","184","297","164","363","95","122","63","59","65","17","23","479","165","241","156","232","79","6","10","0","12","0","12","119","71","56","56","45","43","18","21","0","12","0","12","138","73","0","12","77","62","26","27","35","55","0","12","122","56","0","12","9","14","72","49","24","38","17","23",
"1400000US18097341701","Census Tract 3417.01, Marion County, Indiana","925","132","98","60","324","121","387","114","87","57","29","37","390","136","86","58","164","98","119","93","0","12","21","34","197","91","12","19","80","60","89","79","16","20","0","12","89","57","0","12","15","23","19","31","47","49","8","15","249","79","0","12","65","65","160","59","24","26","0","12",
"1400000US18097341702","Census Tract 3417.02, Marion County, Indiana","788","249","0","12","509","250","240","73","35","38","4","8","178","77","0","12","167","81","11","18","0","12","0","12","229","87","0","12","105","82","108","56","16","25","0","12","118","56","0","12","46","31","53","36","19","30","0","12","263","221","0","12","191","218","68","33","0","12","4","8",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","1496","206","115","48","608","191","491","96","254","120","28","31","603","165","95","40","453","164","25","23","30","34","0","12","421","116","10","15","108","94","273","66","30","28","0","12","179","87","0","12","11","15","118","73","50","39","0","12","293","121","10","15","36","33","75","49","144","106","28","31",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","1991","259","249","142","1037","299","494","182","74","75","137","59","668","246","146","116","398","208","124","78","0","17","0","17","556","181","76","90","285","158","168","117","14","23","13","21","240","153","0","17","121","119","75","83","37","58","7","11","527","179","27","47","233","141","127","121","23","42","117","58",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","812","61","98","44","335","62","275","61","91","45","13","16","251","60","80","42","115","51","32","27","24","24","0","12","343","76","4","6","121","54","156","50","57","34","5","8","70","34","5","7","28","28","29","19","0","12","8","14","148","51","9","14","71","39","58","34","10","17","0","12",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","2011","255","9","18","379","140","830","208","675","250","118","97","367","133","9","18","232","89","126","102","0","17","0","17","569","181","0","17","54","53","235","102","280","192","0","17","482","185","0","17","93","100","260","142","108","70","21","33","593","218","0","17","0","17","209","102","287","205","97","93",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","1935","264","121","95","514","147","892","276","302","120","106","73","401","162","27","27","227","78","147","138","0","17","0","17","704","253","9","15","212","131","461","215","22","21","0","17","362","124","0","17","55","66","93","66","144","80","70","62","468","116","85","92","20","27","191","114","136","94","36","39",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","1702","275","177","121","769","283","357","140","279","114","120","70","376","141","13","21","323","135","32","31","0","17","8","14","435","138","60","49","80","78","175","104","120","84","0","17","373","247","0","17","242","232","92","86","39","32","0","17","518","114","104","106","124","107","58","49","120","61","112","69",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","2263","343","149","96","1112","312","607","225","301","134","94","67","577","206","64","63","425","189","11","20","65","65","12","19","671","208","71","70","267","128","285","164","48","49","0","17","391","213","0","17","256","188","88","85","29","40","18","31","624","199","14","23","164","131","223","120","159","109","64","53",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","502","88","32","23","105","34","227","85","74","34","64","41","96","40","22","19","22","16","31","18","0","12","21","26","244","88","5","8","61","32","156","81","17","15","5","8","63","38","5","9","22","18","17","27","6","10","13","21","99","44","0","12","0","12","23","21","51","33","25","27",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","1634","210","98","85","505","134","697","209","287","107","47","38","454","112","54","60","225","91","109","45","66","51","0","12","510","175","7","14","128","80","326","156","49","34","0","12","323","114","0","12","69","43","74","66","157","92","23","29","347","144","37","57","83","105","188","93","15","23","24","26",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","1214","264","136","76","301","78","669","263","45","42","63","50","327","235","81","48","84","56","162","235","0","12","0","12","321","85","8","14","108","47","196","76","0","12","9","14","231","108","0","12","42","38","131","97","25","25","33","36","335","109","47","54","67","43","180","94","20","32","21","32",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","492","82","82","45","168","76","201","78","37","30","4","9","187","65","51","30","88","58","41","31","7","10","0","12","195","74","23","31","69","49","103","53","0","12","0","12","58","52","8","16","11","18","35","50","0","12","4","9","52","35","0","12","0","12","22","24","30","28","0","12",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1393","289","564","225","689","201","126","57","14","16","0","12","926","267","480","212","446","167","0","12","0","12","0","12","307","123","62","68","147","87","84","42","14","16","0","12","52","44","0","12","18","23","34","37","0","12","0","12","108","105","22","46","78","92","8","12","0","12","0","12",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","987","156","167","76","400","162","342","86","45","25","33","38","412","153","101","62","272","142","39","32","0","12","0","12","320","91","59","55","57","40","157","76","14","16","33","38","96","52","0","12","40","42","53","38","3","8","0","12","159","85","7","11","31","45","93","65","28","21","0","12",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","973","126","100","59","533","132","219","72","78","54","43","37","482","114","63","50","314","113","95","45","10","17","0","12","186","65","29","22","56","47","77","45","15","14","9","12","131","66","3","6","86","63","12","13","26","32","4","8","174","86","5","9","77","53","35","45","27","37","30","33",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","2201","409","498","304","834","287","535","167","298","152","36","38","1024","408","336","288","560","282","72","52","47","47","9","15","471","171","72","69","125","82","191","118","83","73","0","17","405","145","47","48","89","63","131","94","138","130","0","17","301","140","43","56","60","58","141","98","30","45","27","34",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","766","197","87","58","379","189","223","61","25","22","52","47","506","192","78","57","295","181","112","57","4","7","17","25","116","48","0","12","48","34","58","34","10","15","0","12","82","57","1","5","36","39","10","17","0","12","35","40","62","36","8","13","0","12","43","33","11","15","0","12",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","680","99","141","61","362","86","135","62","36","37","6","12","343","92","80","49","205","68","58","41","0","12","0","12","161","74","23","26","95","55","24","27","19","30","0","12","88","55","7","10","53","40","28","36","0","12","0","12","88","49","31","28","9","13","25","28","17","22","6","12",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","590","106","105","48","218","74","212","85","46","33","9","15","292","90","105","48","124","62","37","29","26","29","0","12","136","77","0","12","33","28","97","70","6","8","0","12","54","29","0","12","20","23","20","15","14","16","0","12","108","50","0","12","41","33","58","38","0","12","9","15",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","1098","306","181","83","569","302","239","110","95","64","14","19","635","284","159","77","453","294","10","17","13","23","0","12","182","74","9","15","61","42","104","55","8","12","0","12","127","77","13","21","0","12","57","55","57","58","0","12","154","71","0","12","55","47","68","69","17","21","14","19",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","993","210","203","82","510","148","239","178","23","22","18","20","341","86","106","47","212","81","12","14","11","17","0","12","358","206","31","34","155","99","151","170","12","14","9","15","134","68","35","38","72","63","18","20","0","12","9","13","160","76","31","37","71","57","58","48","0","12","0","12",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","898","211","97","66","581","194","202","82","6","9","12","19","587","197","63","57","513","194","11","17","0","12","0","12","221","75","18","17","37","26","154","71","0","12","12","19","40","34","16","26","9","13","15","18","0","12","0","12","50","50","0","12","22","35","22","34","6","9","0","12",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","1154","140","70","58","490","108","393","84","192","105","9","13","493","96","65","57","377","100","42","37","9","16","0","12","336","100","5","8","76","55","237","72","18","29","0","12","177","74","0","12","37","35","58","36","82","58","0","12","148","74","0","12","0","12","56","30","83","77","9","13",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","995","139","116","78","265","85","468","136","69","49","77","56","195","78","84","66","103","51","0","12","0","12","8","13","591","130","21","34","101","63","370","129","48","42","51","57","119","69","6","11","46","51","54","51","7","11","6","13","90","45","5","11","15","19","44","32","14","20","12","19",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","1063","168","256","98","447","144","285","76","55","36","20","22","459","156","185","88","219","116","40","31","3","5","12","19","291","87","25","26","146","67","110","57","10","10","0","12","211","96","31","29","82","76","80","53","18","27","0","12","102","46","15","21","0","12","55","35","24","29","8","11",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","758","101","158","79","277","52","244","71","56","44","23","24","313","93","93","61","87","37","112","56","8","13","13","19","218","83","51","50","69","39","80","43","18","24","0","12","93","43","0","12","59","32","9","12","25","28","0","12","134","56","14","22","62","33","43","38","5","8","10","14",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","533","102","48","41","298","74","139","72","38","35","10","15","253","83","42","40","161","69","20","23","30","33","0","12","143","52","6","9","91","40","46","32","0","12","0","12","122","77","0","12","37","35","70","68","5","7","10","15","15","13","0","12","9","11","3","5","3","5","0","12",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","1198","147","136","97","548","142","380","127","113","65","21","29","573","168","122","95","303","141","137","91","11","28","0","12","236","84","0","12","143","61","60","42","33","51","0","12","217","108","14","22","102","83","72","56","11","14","18","28","172","96","0","12","0","12","111","88","58","51","3","11",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","1604","333","343","265","683","174","452","101","65","38","61","44","877","332","278","272","499","162","82","67","0","12","18","30","458","138","46","42","125","68","242","92","38","35","7","10","157","77","19","32","52","43","60","49","18","19","8","13","112","49","0","12","7","11","68","46","9","14","28","28",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","1351","191","195","95","628","191","355","103","161","54","12","20","521","136","104","68","275","118","115","62","27","25","0","12","405","168","64","58","195","139","91","66","55","35","0","12","121","61","0","12","40","38","61","50","20","24","0","12","304","87","27","37","118","68","88","48","59","39","12","20",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","830","131","143","101","208","77","374","109","105","68","0","12","365","155","93","89","143","66","129","92","0","12","0","12","269","95","38","39","41","29","129","67","61","51","0","12","81","58","12","23","0","12","64","51","5","10","0","12","115","79","0","12","24","31","52","58","39","46","0","12",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","552","106","112","54","303","104","101","55","26","22","10","16","196","88","34","31","104","50","58","51","0","12","0","12","202","91","35","28","119","91","33","23","5","8","10","16","127","67","18","26","80","58","10","18","19","20","0","12","27","38","25","38","0","12","0","12","2","4","0","12",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1348","165","163","73","769","179","346","105","47","35","23","24","817","157","163","73","645","154","9","14","0","12","0","12","439","112","0","12","97","72","319","102","12","18","11","15","20","21","0","12","0","12","0","12","8","13","12","18","72","51","0","12","27","43","18","22","27","29","0","12",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1175","214","312","147","459","150","288","151","86","114","30","32","544","147","230","133","299","131","7","12","8","12","0","12","444","169","80","66","124","78","240","145","0","12","0","12","112","109","2","4","25","33","7","11","78","113","0","12","75","48","0","12","11","19","34","34","0","12","30","32",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","1269","185","253","151","689","123","161","71","36","27","130","115","516","131","46","38","461","126","0","12","9","14","0","12","358","100","85","62","154","60","99","60","20","20","0","12","28","23","0","12","16","18","4","6","7","9","1","6","367","166","122","127","58","37","58","38","0","12","129","114",
"1400000US18097354201","Census Tract 3542.01, Marion County, Indiana","2369","276","456","186","1123","244","597","187","146","192","47","41","1617","308","456","186","903","218","112","104","146","192","0","12","666","166","0","12","220","100","399","135","0","12","47","41","39","44","0","12","0","12","39","44","0","12","0","12","47","54","0","12","0","12","47","54","0","12","0","12",
"1400000US18097354202","Census Tract 3542.02, Marion County, Indiana","2137","262","223","98","1128","237","629","177","116","92","41","48","1432","241","223","98","1055","248","79","62","56","64","19","32","551","146","0","12","73","56","398","131","58","63","22","37","102","135","0","12","0","12","100","135","2","12","0","12","52","10","0","12","0","12","52","10","0","12","0","12",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","691","143","99","40","200","57","336","135","50","23","6","8","231","63","68","38","125","41","27","27","5","8","6","8","336","138","31","27","65","38","212","131","28","20","0","12","73","27","0","12","10","11","49","29","14","13","0","12","51","25","0","12","0","12","48","25","3","7","0","12",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","969","162","157","59","437","154","254","67","102","54","19","23","463","90","147","60","267","76","46","33","0","12","3","6","257","144","0","12","130","136","120","44","5","6","2","4","86","44","10","16","1","3","14","15","61","36","0","12","163","55","0","12","39","34","74","38","36","38","14","19",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","635","147","48","35","342","142","167","54","69","36","9","13","296","145","48","35","228","139","20","24","0","12","0","12","140","59","0","12","59","38","81","44","0","12","0","12","108","44","0","12","34","27","31","25","43","26","0","12","91","33","0","12","21","17","35","23","26","22","9","13",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","533","80","116","53","221","73","155","39","27","26","14","14","186","58","58","36","85","38","38","27","0","12","5","7","155","50","29","27","60","35","61","31","5","8","0","12","60","42","0","12","33","32","14","18","13","21","0","12","132","61","29","34","43","42","42","23","9","13","9","12",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","1334","266","408","198","601","164","232","70","73","45","20","20","849","267","314","191","450","176","85","51","0","12","0","12","248","77","55","43","68","40","71","33","54","39","0","12","101","50","22","22","25","24","44","33","6","8","4","7","136","55","17","16","58","40","32","26","13","19","16","19",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","822","140","270","105","244","89","189","68","110","76","9","9","345","107","199","97","109","50","37","34","0","12","0","12","171","78","0","12","66","55","52","35","53","59","0","12","113","61","28","36","40","32","13","14","32","38","0","12","193","68","43","37","29","47","87","44","25","26","9","9",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","910","419","459","416","259","65","138","49","27","24","27","25","582","421","399","413","109","57","39","29","27","24","8","13","173","52","35","28","72","43","56","34","0","12","10","16","60","41","12","20","24","32","15","16","0","12","9","16","95","50","13","17","54","37","28","26","0","12","0","12",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1112","130","111","80","587","146","340","107","61","50","13","19","469","129","29","36","395","122","32","31","0","12","13","19","449","132","46","54","142","99","239","92","22","22","0","12","75","69","36","58","0","12","33","39","6","10","0","12","119","70","0","12","50","53","36","33","33","40","0","12",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","1419","272","329","157","657","267","329","91","41","50","63","51","815","270","278","149","490","247","47","42","0","12","0","12","256","109","45","58","61","68","150","72","0","12","0","12","131","75","6","11","6","10","44","44","36","47","39","45","217","64","0","12","100","65","88","54","5","9","24","25",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","1444","194","172","120","428","134","704","199","101","63","39","38","446","129","110","95","258","102","46","53","22","18","10","16","459","134","62","72","123","77","227","85","47","48","0","12","228","133","0","12","32","38","183","126","0","12","13","19","311","145","0","12","15","22","248","142","32","38","16","27",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","869","108","131","64","384","81","183","63","139","84","32","33","369","98","100","59","216","77","50","40","0","12","3","5","216","62","31","24","108","53","76","40","0","12","1","3","43","34","0","12","16","16","0","12","27","31","0","12","241","103","0","12","44","32","57","45","112","77","28","32",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","890","158","171","66","329","85","309","165","75","40","6","11","407","112","143","62","172","67","79","70","13","19","0","12","313","135","17","17","114","52","146","136","30","27","6","11","89","44","0","12","25","27","42","34","22","23","0","12","81","47","11","19","18","27","42","35","10","13","0","12",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","864","160","85","48","353","144","299","70","95","50","32","26","303","94","63","40","231","91","9","9","0","12","0","12","385","113","17","20","118","94","226","65","19","22","5","8","114","52","5","8","0","12","32","22","70","43","7","12","62","34","0","12","4","8","32","21","6","11","20","24",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","985","116","60","48","512","100","359","65","48","23","6","8","522","103","51","47","450","92","21","16","0","12","0","12","357","73","9","12","57","31","272","62","19","16","0","12","80","34","0","12","5","7","46","28","23","17","6","8","26","18","0","12","0","12","20","17","6","8","0","12",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","1376","195","127","82","745","218","376","118","82","46","46","49","427","142","42","37","378","132","7","12","0","12","0","12","515","167","31","47","214","138","241","104","0","12","29","44","237","97","38","48","145","86","15","20","30","27","9","14","197","71","16","19","8","13","113","78","52","36","8","14",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","830","125","143","61","330","97","264","86","69","33","24","20","336","94","120","54","210","91","0","12","0","12","6","9","286","97","0","12","53","36","217","88","10","12","6","9","123","48","0","12","36","25","35","28","52","31","0","12","85","39","23","24","31","26","12","15","7","12","12","15",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","779","165","74","61","377","151","225","63","62","32","41","34","224","75","41","52","154","52","29","21","0","12","0","12","325","149","27","30","142","141","119","53","27","25","10","11","121","57","6","10","52","35","41","32","22","15","0","12","109","48","0","12","29","27","36","23","13","15","31","32",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","902","176","41","19","496","141","246","63","90","78","29","23","341","133","21","14","313","135","4","6","0","12","3","6","397","119","14","13","149","60","167","59","67","77","0","12","67","35","6","9","0","12","52","32","9","11","0","12","97","39","0","12","34","30","23","19","14","14","26","22",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","850","135","81","51","418","114","254","90","26","23","71","47","349","109","41","43","236","79","65","56","7","11","0","12","297","91","26","26","124","64","136","68","0","12","11","17","79","59","0","12","37","41","12","22","15","19","15","27","125","73","14","21","21","25","41","43","4","8","45","46",
