stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
39.868689,52306,-86.116065,52306,,,,62nd St & Oxford St,0,
39.868636,52309,-86.10107,52309,,,,62nd St & Chester Dr,0,
39.868681,52308,-86.108085,52308,,,,62nd St & Olney St,0,
39.823425,10332,-86.269204,10332,,,,38th St & High School Rd,0,
39.823504,10333,-86.266136,10333,,,,38th St & Lawndale Ave,0,
39.826378,10330,-86.283493,10330,,,,Eagle Creek Pkwy & Private Dr,0,
39.82326,10331,-86.281949,10331,,,,38th St & Shore Dr,0,
39.82373,10336,-86.255251,10336,,,,38th St & Moller Rd,0,
39.823796,10337,-86.2499,10337,,,,38th St & Kevin Way,0,
39.823616,10334,-86.261997,10334,,,,38th St & Kiel Ave,0,
39.823675,10335,-86.25912,10335,,,,38th St - 5600 W,0,
39.823841,10338,-86.246842,10338,,,,38th St & Gemco Ln,0,
39.823885,10339,-86.239113,10339,,,,38th St & Georgetown Rd,0,
39.888318,52521,-86.193525,52521,,,,Harcourt Rd & 74th St,0,
39.891335,52520,-86.193537,52520,,,,Harcourt Rd & 75th Pl,0,
39.88525,52523,-86.188872,52523,,,,Westlane Rd & Grandview Dr,0,
39.886154,52522,-86.193515,52522,,,,Harcourt Rd & Westlane Rd,0,
39.816089,12240,-86.28034,12240,,,,34th St & Eagle Creek Pkwy,0,
39.816006,12241,-86.285259,12241,,,,34th St & Heather Ridge Dr,0,
39.816474,12242,-86.287563,12242,,,,Bayhead Dr & 34th St,0,
39.819153,12243,-86.28753,12243,,,,Bayhead Dr & Causeway Dr,0,
39.821854,12245,-86.287544,12245,,,,Bayhead Dr & Hatteras Ln,0,
39.831177,12246,-86.285441,12246,,,,Eagle Creek Pkwy & Inland Dr,0,
39.833111,12247,-86.286751,12247,,,,Eagle Creek Pkwy E Dr & Eagle Bay N Dr,0,
39.836045,12248,-86.286945,12248,,,,Eagle Creek Pkwy & Village Pkwy Cir E,0,
39.837967,12249,-86.283871,12249,,,,46th St & Private Dr,0,
39.750777,53144,-86.094275,53144,,,,Southeastern Ave & Private Dr,0,
39.752123,53145,-86.096841,53145,,,,Southeastern Ave & Grant Ave,0,
39.752827,53146,-86.098897,53146,,,,Prospect St & Southeastern Ave,0,
39.752783,53147,-86.101785,53147,,,,Prospect St & Sherman Dr,0,
39.7873,12082,-86.244397,12082,,,,16th St & Auburn St,0,
39.787347,12083,-86.241575,12083,,,,16th St & Main St,0,
39.747914,53142,-86.088774,53142,,,,Southeastern Ave & Worcester Ave,0,
39.749278,53143,-86.091378,53143,,,,Southeastern Ave & Temperance Ave,0,
39.752747,53148,-86.104211,53148,,,,Prospect St & Ewing St,0,
39.7527,53149,-86.107177,53149,,,,Prospect St & Earhart St,0,
39.787593,12088,-86.223881,12088,,,,16th St & Livingston Ave,0,
39.800097,10959,-86.264794,10959,,,,Parkwood Dr- Speedway Center,0,
39.731959,53218,-86.159045,53218,,,,Meridian St & Pleasant Run Pkwy N Dr,0,
39.73017,53219,-86.158968,53219,,,,Merdian St & Southern Ave,0,
39.736352,53215,-86.159073,53215,,,,Meridian St & Tabor St,0,
39.733681,53217,-86.159014,53217,,,,Meridian St & Glendale Ave,0,
39.743769,53210,-86.159189,53210,,,,Meridian St & Iowa St,0,
39.741441,53212,-86.159151,53212,,,,Meridian St & Bluff Ave,0,
39.73852,53213,-86.159092,53213,,,,Meridian St & Regent St,0,
39.782199,10798,-85.998854,10798,,,,10th St & Schleicher Ave,0,
39.782179,10799,-86.001712,10799,,,,10th St & Bonar Ave,0,
39.833497,10028,-86.004614,10028,,,,42nd St & Wittfield St,0,
39.810733,51855,-86.120575,51855,,,,30th St & Tacoma Ave,0,
39.77867,10794,-85.990469,10794,,,,Mitthoefer Rd & Michigan St,0,
39.782383,10795,-85.991063,10795,,,,10th St & Mitthoefer Rd,0,
39.782235,10796,-85.995631,10796,,,,10th St & Hathaway Dr,0,
39.833564,10025,-85.999209,10025,,,,42nd St & Baker Dr,0,
39.781544,10790,-85.990479,10790,,,,Mitthoefer Rd & 10th St,0,
39.833714,10023,-85.99202,10023,,,,42nd St & Mitthoefer Rd,0,
39.774931,10792,-85.972157,10792,,,,E Washington St & German Church Rd - Marsh,0,
39.778657,10793,-85.990234,10793,,,,Mitthoefer Rd & Michigan St,0,
39.721711,53247,-86.086314,53247,,,,Main St & 04th Ave,0,
39.818125,10580,-86.132471,10580,,,,34th St & Hovey St,0,
39.815971,10583,-86.137672,10583,,,,Sutherland Ave & Winthrop Ave,0,
39.861086,52586,-86.159568,52586,,,,Illinois St & 59th St,0,
39.690603,53320,-86.082657,53320,,,,Emerson Ave & Emerson Village Dr,0,
39.685939,53321,-86.08264,53321,,,,Emerson Ave & Coventry Park Blvd,0,
39.680855,53322,-86.082599,53322,,,,Emerson Ave & Edgewood Ave,0,
39.676281,53323,-86.082624,53323,,,,Emerson Ave & Amerley Dr,0,
39.671287,53324,-86.082623,53324,,,,Emerson Ave & Silver Creek Dr,0,
39.668756,53325,-86.08264,53325,,,,Emerson Ave & Southport Rd,0,
39.664192,53326,-86.082461,53326,,,,Emerson Ave & Southport Rd,0,
39.656495,53327,-86.08255,53327,,,,Emerson Ave & Rosegate,0,
39.654024,53328,-86.082747,53328,,,,Emerson Ave & McFarland Blvd,0,
39.652542,53329,-86.08277,53329,,,,Emerson Ave & McFarland Ln,0,
39.815562,10584,-86.139008,10584,,,,Sutherland Ave & Guilford Ave,0,
39.811021,10587,-86.141682,10587,,,,Sutherland Ave & 30th St,0,
39.737819,12563,-86.106139,12563,,,,Raymond St & Bethel Ave,0,
39.813244,10586,-86.141188,10586,,,,Sutherland Ave & 32nd St,0,
39.810418,10589,-86.145483,10589,,,,30th St & College Ave,0,
39.761828,53458,-86.040489,53458,,,,Shortridge Rd & English Ave,0,
39.810476,10588,-86.143415,10588,,,,30th St & Fall Creek Pkwy N Dr,0,
39.770784,53452,-86.040466,53452,,,,Shortridge Rd & Washington St,0,
39.825847,10243,-86.022592,10243,,,,38th St & Harvest Ave,0,
39.820575,10240,-85.99105,10240,,,,Mitthoefer Rd & Park Davis Dr,0,
39.768247,53451,-86.040463,53451,,,,Shortridge Rd & Taos Trail,0,
39.766136,53456,-86.040498,53456,,,,Shortridge Rd & Kickapoo Trail,0,
39.764579,53457,-86.040539,53457,,,,Shortridge Rd - 400 S,0,
39.771884,53454,-86.04054,53454,,,,Shortridge Rd & Washington St,0,
39.768258,53455,-86.040509,53455,,,,Shortridge Rd & Taos Trail,0,
39.789335,12008,-86.194196,12008,,,,16th St & Private Dr,0,
39.737088,12546,-86.148997,12546,,,,Raymond St & East St,0,
39.788094,12009,-86.200741,12009,,,,16th St & Lafayette Rd,0,
39.739544,12545,-86.149448,12545,,,,East St & Legrande Ave,0,
39.760024,11860,-86.107991,11860,,,,English Ave - 3312 E,0,
39.759962,11863,-86.112743,11863,,,,English Ave & Oakland Ave,0,
39.759992,11862,-86.110442,11862,,,,English Ave & Dearborn St,0,
39.759511,11865,-86.116429,11865,,,,Rural St & English Ave,0,
39.759952,11864,-86.113899,11864,,,,English Ave & Parker Ave,0,
39.757566,11867,-86.118053,11867,,,,Hoyt Ave & Leeds Ave,0,
39.758199,11866,-86.116431,11866,,,,Rural St & Hoyt Ave,0,
39.757532,11869,-86.119792,11869,,,,Hoyt Ave & Trowbridge St,0,
39.743713,12543,-86.149491,12543,,,,East St & Iowa St,0,
39.745734,12542,-86.14953,12542,,,,East St & Lincoln St,0,
39.748416,12541,-86.149542,12541,,,,East St & Terrace Ave,0,
39.749712,12540,-86.149544,12540,,,,East St & Orange St,0,
39.793563,11759,-86.116544,11759,,,,Rural St & Massachusetts Ave,0,
39.791084,11758,-86.116538,11758,,,,Rural St & 18th St,0,
39.770916,51106,-86.140165,51106,,,,New York St & Dickson St,0,
39.771329,51107,-86.137261,51107,,,,New York St & Highland Ave,0,
39.780983,10907,-86.237393,10907,,,,10th St - 4600 W,0,
39.771085,51102,-86.14858,51102,,,,New York St & East St,0,
39.737191,12548,-86.144805,12548,,,,Raymond St & Garfield Dr,0,
39.771001,51103,-86.145754,51103,,,,New York St & College Ave,0,
39.780476,10903,-86.22403,10903,,,,10th St & Luett Ave,0,
39.771139,51101,-86.150878,51101,,,,New York St & New Jersey St,0,
39.785994,50314,-86.180075,50314,,,,Montcalm St & 14th St,0,
39.788942,50315,-86.180069,50315,,,,Montcalm St & 16th St,0,
39.791254,50316,-86.181271,50316,,,,18th St & Rembrandt St,0,
39.791228,50317,-86.18294,50317,,,,18th St & Gent Ave,0,
39.780377,50310,-86.174519,50310,,,,Indiana Ave & University Blvd,0,
39.783038,50312,-86.178182,50312,,,,Indiana Ave & Milburn St,0,
39.784646,50313,-86.180009,50313,,,,Indiana Ave & Montcalm St,0,
39.79121,50318,-86.18494,50318,,,,18th St & Sugar Grove Ave,0,
39.791198,50319,-86.187046,50319,,,,18th St & Harding St,0,
39.774715,11049,-86.326871,11049,,,,Raceway Rd & Mariwood Pkwy,0,
39.764029,11048,-86.316577,11048,,,,Rockville Rd & Richie Ave,0,
39.760096,53416,-86.096709,53416,,,,English Ave & Grant Ave,0,
39.760109,53417,-86.094845,53417,,,,English Ave & Kingsbridge St,0,
39.893411,51007,-86.214049,51007,,,,Michigan Rd - 7700 N,0,
39.89621,51006,-86.215429,51006,,,,Michigan Rd - 7800 N,0,
39.759809,53412,-86.116715,53412,,,,English Ave & Rural St,0,
39.803448,50489,-86.105286,50489,,,,25th St & Gale St,0,
39.905291,50959,-86.219583,50959,,,,Michigan Rd & Double Tree Blvd,0,
39.81132,50484,-86.102656,50484,,,,Sherman Dr & 31st St,0,
39.899405,50957,-86.216731,50957,,,,Michigan Rd - 8000 N,0,
39.893302,50954,-86.213823,50954,,,,Michigan Rd & Private Dr,0,
39.803639,50487,-86.102572,50487,,,,Sherman Dr & 25th St,0,
39.817848,50480,-86.102754,50480,,,,Sherman Dr & 34th St,0,
39.889772,50953,-86.21212,50953,,,,Michigan Rd & 76th St,0,
39.885078,50950,-86.208969,50950,,,,Westlane Rd & Michigan Rd,0,
39.887701,50951,-86.211138,50951,,,,Michigan Rd & Hiland Dr,0,
39.908604,51001,-86.221449,51001,,,,Michigan Rd - Lowes - 8400 N,0,
39.771066,50000,-86.159626,50000,,,,Illinois St & New York St,0,
39.772559,50001,-86.159636,50001,,,,Illinois St & Vermont St,0,
39.773979,50002,-86.159575,50002,,,,Illinois St & Michigan St,0,
39.776077,50003,-86.159469,50003,,,,Illinois St & North St,0,
39.788398,50556,-86.144868,50556,,,,16th St & College Ave,0,
39.788364,50557,-86.152358,50557,,,,16th St & Alabama St,0,
39.778734,50554,-86.145221,50554,,,,College Ave & Arch St,0,
39.825422,50555,-86.102806,50555,,,,Sherman Dr & 38th St,0,
39.785743,50008,-86.159364,50008,,,,Illinois St & 14th St,0,
39.78733,50009,-86.159372,50009,,,,Illinois St & 15th St,0,
39.78839,50558,-86.149572,50558,,,,16th St & Central Ave,0,
39.758569,12401,-86.17889,12401,,,,Oliver Ave & Holly Ave,0,
39.761371,12406,-86.167706,12406,,,,Kentucky Ave & West St,0,
39.76222,12407,-86.1655,12407,,,,Missouri St & South St,0,
39.758211,12404,-86.17177,12404,,,,Kentucky Ave & McCarty Ct,0,
39.760378,12405,-86.169025,12405,,,,Kentucky Ave & Henry St,0,
39.767046,50822,-86.188035,50822,,,,Washington St & Harding St,0,
39.767211,50823,-86.185603,50823,,,,Washington St & White River Pkwy W Dr,0,
39.766576,50820,-86.193015,50820,,,,Washington St & Reichwein St,0,
39.821059,50029,-86.159125,50029,,,,Illinois St & 36th St,0,
39.764243,50826,-86.171302,50826,,,,Washington St & Victory Field - 800 W,0,
39.760156,53418,-86.092533,53418,,,,English Ave & Temperance Ave,0,
39.765597,50824,-86.181788,50824,,,,Washington St - Indianapolis Zoo - 1200 W,0,
39.764394,50825,-86.176906,50825,,,,Washington St & White River Pkwy W Dr,0,
39.753101,50798,-86.249069,50798,,,,Washington St & Lynhurst Dr,0,
39.75412,50799,-86.24572,50799,,,,Washington St & Fuller Dr,0,
39.760179,53419,-86.091406,53419,,,,English Ave & Drexel Ave,0,
39.82461,10305,-86.198011,10305,,,,38th St & Knollton Rd,0,
39.824715,10304,-86.183924,10304,,,,38th St & Private Dr,0,
39.791209,50385,-86.180267,50385,,,,18th St & Montcalm St,0,
39.824761,10303,-86.181731,10303,,,,38th St & Michigan Rd,0,
39.791178,50384,-86.183039,50384,,,,18th St & Gent Ave,0,
39.824899,10302,-86.171567,10302,,,,38th St & Clarendon Rd,0,
39.808537,51681,-85.990869,51681,,,,Mitthoefer Rd & Willowtree Ln,0,
39.619841,52959,-86.111821,52959,,,,Madison Ave & Noble St,0,
39.799157,51682,-85.990654,51682,,,,Mitthoefer Rd & Hawkins Ct,0,
39.796971,51685,-85.993893,51685,,,,21st St & Lake Terrace Dr,0,
39.796991,51684,-85.991712,51684,,,,21st St & Mitthoefer Rd,0,
39.796899,51687,-85.997996,51687,,,,21st St & Shoreland Dr,0,
39.796936,51686,-85.99568,51686,,,,21st St & Lake Terrace N Dr,0,
39.639505,52950,-86.11852,52950,,,,Madison Ave - 8778 S,0,
39.637874,52951,-86.117973,52951,,,,Madison Ave & Preddy Dr,0,
39.636368,52952,-86.117498,52952,,,,Madison Ave & County Line Rd,0,
39.634999,52953,-86.122898,52953,,,,Greenwood Mall Park & Ride,0,
39.629734,52955,-86.115176,52955,,,,Madison Ave & Forest Park Dr,0,
39.626468,52956,-86.114075,52956,,,,Madison Ave & Elm St,0,
39.624785,52957,-86.113507,52957,,,,Madison Ave & Camby Ct,0,
39.763582,12536,-86.149306,12536,,,,East St & Georgia St,0,
39.756481,12537,-86.149573,12537,,,,East St & McCarty Ct,0,
39.757825,12534,-86.149319,12534,,,,East St & Stevens St,0,
39.762462,12535,-86.15065,12535,,,,Virginia Ave & New Jersey St,0,
39.75425,12532,-86.149476,12532,,,,East St & Buchanan St,0,
39.756131,12533,-86.149418,12533,,,,East St & McCarty Ct,0,
39.749528,12530,-86.149475,12530,,,,East St & Orange St,0,
39.752256,12531,-86.149576,12531,,,,East St & Prospect St,0,
39.815393,50026,-86.159074,50026,,,,Illinois St & 33rd St,0,
39.754384,12538,-86.149669,12538,,,,East St & Buchanan St,0,
39.751709,12539,-86.14976,12539,,,,East St & Morris St,0,
39.734301,12565,-86.101868,12565,,,,Sherman Dr & Woodcliff Dr,0,
39.790398,50178,-86.161564,50178,,,,Capitol Ave & 18th St,0,
39.788757,50179,-86.16146,50179,,,,Capitol Ave & 16th St,0,
39.796295,50174,-86.161557,50174,,,,Capitol Ave & Fosters Pl,0,
39.794623,50175,-86.161637,50175,,,,Capitol Ave & 21st St,0,
39.79327,50176,-86.161585,50176,,,,Capitol Ave & 20th St,0,
39.788921,50432,-86.135278,50432,,,,A J Brown Ave & 16th St,0,
39.800004,50172,-86.161429,50172,,,,Capitol Ave & 24th St,0,
39.758807,12659,-86.146854,12659,,,,Virginia Ave & Merrill St,0,
39.745721,12658,-86.137311,12658,,,,Pleasant Run Pkwy S Dr & Linden St,0,
39.798299,51199,-86.064556,51199,,,,Arlington Ave & 22nd St,0,
39.800135,51198,-86.064603,51198,,,,Arlington Ave & 23rd St,0,
39.805184,51195,-86.064689,51195,,,,Arlington Ave & 26th St,0,
39.807072,51194,-86.064717,51194,,,,Arlington Ave & 27th St,0,
39.801362,51197,-86.064631,51197,,,,Arlington Ave & 24th St,0,
39.803361,51196,-86.064671,51196,,,,Arlington Ave & 25th St,0,
39.813054,51191,-86.064745,51191,,,,Arlington Ave & 31st St,0,
39.815451,51190,-86.06478,51190,,,,Arlington Ave & 32nd St,0,
39.809304,51193,-86.064762,51193,,,,Arlington Ave & 29th St,0,
39.811198,51192,-86.064748,51192,,,,Arlington Ave & 30th St,0,
39.796714,51753,-86.003316,51753,,,,21st St & Yorkshire Ct,0,
39.796621,51752,-86.013409,51752,,,,21st St & Routiers Ave,0,
39.784883,51751,-85.990313,51751,,,,Mitthoefer Rd & Greenbrook Trail,0,
39.781579,51209,-86.065791,51209,,,,10th St & Campbell Ave,0,
39.796795,51756,-86.010416,51756,,,,21st St & Boehning St,0,
39.796548,51755,-86.043762,51755,,,,21st St & Shadeland Rd,0,
39.794268,51754,-86.112413,51754,,,,20th St & Dearborn St,0,
39.78085,10871,-86.148623,10871,,,,10th St & East St,0,
39.780772,10870,-86.144854,10870,,,,10th St & College Ave,0,
39.781563,51207,-86.06868,51207,,,,10th St & Graham,0,
39.781547,51206,-86.072597,51206,,,,10th St & Layman Ave,0,
39.794958,51201,-86.064491,51201,,,,Arlington Ave & 20th St,0,
39.79649,51200,-86.064532,51200,,,,Arlington Ave & 21st St,0,
39.791993,51203,-86.06446,51203,,,,Arlington Ave & 18th St,0,
39.832252,52409,-86.14989,52409,,,,Central Ave & 42nd St,0,
39.836041,52407,-86.149927,52407,,,,Central Ave & 44th St,0,
39.839335,52405,-86.149993,52405,,,,Central Ave & 46th St,0,
39.842862,52402,-86.150003,52402,,,,Central Ave & 49th St,0,
39.912638,52082,-86.14197,52082,,,,86th St & Guildford Ave,0,
39.91196,52083,-86.145904,52083,,,,College Ave & 86th St,0,
39.912622,52080,-86.136526,52080,,,,86th St & Monon Trail,0,
39.912622,52081,-86.139153,52081,,,,86th St & Evergreen Ave,0,
39.902923,52087,-86.145881,52087,,,,College Ave & 80th St,0,
39.909124,52084,-86.145888,52084,,,,College Ave & 84th St,0,
39.747726,12609,-86.139761,12609,,,,Shelby St & Cottage Ave,0,
39.9009,52088,-86.145888,52088,,,,College Ave & Forest Blvd,0,
39.896782,52089,-86.145884,52089,,,,College Ave & 78th St,0,
39.876952,52312,-86.092799,52312,,,,Allisonville Rd & 65th St,0,
39.884501,52313,-86.089122,52313,,,,Allisonville Rd & 72nd St,0,
39.869122,52310,-86.096687,52310,,,,Allisonville Rd & 62nd St,0,
39.874391,52311,-86.094087,52311,,,,Allisonville Rd & 64th St,0,
39.901962,52316,-86.080307,52316,,,,Allisonville Rd & 81st St,0,
39.903725,52317,-86.079249,52317,,,,Allisonville Rd & 82nd St,0,
39.891054,52314,-86.085869,52314,,,,Allisonville Rd & 75th St,0,
39.893268,52315,-86.084728,52315,,,,Allisonville Rd & 77th St,0,
39.906657,52318,-86.077762,52318,,,,Allisonville Rd & Shopping Center Dr,0,
39.910618,52319,-86.072585,52319,,,,Castleton Corner Dr & 86th St,0,
39.780127,10909,-86.243899,10909,,,,10th St & Winton Ave,0,
39.780224,10908,-86.239705,10908,,,,10th St & Main St,0,
39.726053,53048,-86.152187,53048,,,,Madison Ave & Yoke St,0,
39.825428,10309,-86.240283,10309,,,,Georgetown Rd & 38th St,0,
39.827175,10308,-86.240479,10308,,,,Georgetown Rd - 4000 N,0,
39.826928,10307,-86.237728,10307,,,,Lafayette Rd - 3950 N - Lafayette Sq,0,
39.825582,10306,-86.236347,10306,,,,Lafayette Rd & 38th St,0,
39.629351,53047,-86.120443,53047,,,,Fry Rd & US 31,0,
39.629349,53046,-86.118496,53046,,,,Fry Rd & Private Dr - Greenwood Park Mall,0,
39.763324,53041,-86.154541,53041,,,,Delaware St & Louisiana St,0,
39.76029,53040,-86.154683,53040,,,,Delaware St & Henry St,0,
39.824911,10301,-86.167373,10301,,,,38th St & Rookwood Ave,0,
39.824954,10300,-86.15801,10300,,,,38th St & Meridian St,0,
39.868753,11559,-86.123401,11559,,,,62nd St & Keystone Ave,0,
39.874887,52538,-86.17457,52538,,,,Hoover Rd & Lincolnwood Ln,0,
39.873087,52539,-86.174585,52539,,,,Hoover Rd & 64th St,0,
39.868777,11558,-86.120833,11558,,,,62nd St & Tacoma Ave,0,
39.88608,52533,-86.174564,52533,,,,Hoover Rd & 73rd St,0,
39.87917,52536,-86.174559,52536,,,,Hoover Rd - 6800 N JCC,0,
39.877177,52537,-86.174566,52537,,,,Hoover Rd & Golf Ln,0,
39.883826,52534,-86.174547,52534,,,,Hoover Rd & Fairway Dr,0,
39.882119,52535,-86.174538,52535,,,,Hoover Rd & Oakwood Trail,0,
39.912458,52037,-86.142432,52037,,,,86th St & Guilford Ave,0,
39.75909,53039,-86.154706,53039,,,,Delaware St & Merrill St,0,
39.751952,11736,-86.121169,11736,,,,Keystone Ave & Prospect St,0,
39.630448,53354,-86.082648,53354,,,,Greenwood Springs Blvd & Emerson Ave,0,
39.908674,52035,-86.145814,52035,,,,College Ave & 84th St,0,
39.742995,53133,-86.082698,53133,,,,Emerson Ave & Shopping - 1920 S,0,
39.740689,53132,-86.082684,53132,,,,Emerson Ave & Calhoun St,0,
39.904296,52033,-86.145822,52033,,,,College Ave & 81st St,0,
39.902693,52032,-86.145822,52032,,,,College Ave & 80th St,0,
39.721747,53269,-86.088411,53269,,,,Main St & 06th Ave,0,
39.900601,52031,-86.145807,52031,,,,College Ave & Forest Blvd,0,
39.70614,53261,-86.082445,53261,,,,Emerson Ave & Grovewood Dr,0,
39.700251,53260,-86.082413,53260,,,,Emerson Ave & Elenor St,0,
39.711532,53263,-86.082491,53263,,,,Emerson Ave & Hornet Ave,0,
39.896554,52030,-86.145797,52030,,,,College Ave & 78th St,0,
39.716896,53265,-86.082499,53265,,,,Emerson Ave & Churchman Ave,0,
39.714365,53264,-86.082487,53264,,,,Emerson Ave & Lifegate Way,0,
39.721814,53267,-86.08609,53267,,,,Main St & 04th Ave,0,
39.721833,53266,-86.083744,53266,,,,Main St & 02nd Ave,0,
39.886138,52626,-86.184275,52626,,,,Westlane Rd & Ditch Rd,0,
39.886101,52627,-86.184036,52627,,,,Westlane Rd & Ditch Rd,0,
39.826906,10019,-85.990998,10019,,,,Mitthoefer Rd - 3900 N,0,
39.886369,52625,-86.174359,52625,,,,Hoover Rd & 73rd St,0,
39.862721,52622,-86.163127,52622,,,,Kessler Blvd W Dr & Spring Mill Rd,0,
39.874696,52623,-86.174476,52623,,,,Hoover Rd & Lincolnwood Ln,0,
39.908576,52620,-86.193865,52620,,,,Harcourt Rd - Saint Vincent Hospital,0,
39.909542,52621,-86.193855,52621,,,,8450 Harcourt Rd - St Vincent Hospital,0,
39.826113,10013,-86.013632,10013,,,,38th St & Biscayne Rd,0,
39.826156,10012,-86.01193,10012,,,,38th St & Post Rd - Northeastwood,0,
39.826162,10011,-86.008134,10011,,,,38th St & Post Rd,0,
39.826035,10017,-86.02218,10017,,,,38th St & Harvest Ave,0,
39.826072,10016,-86.019905,10016,,,,38th St & Alsace Pl,0,
39.826059,10015,-86.01784,10015,,,,38th St & Marseille Rd,0,
39.919996,50992,-86.222162,50992_merged_1392248,,,,Depauw Blvd & Purdue Rd,0,
39.735299,53033,-86.15414,53033,,,,Madison Ave & Pleasant Run Pkwy N Dr,0,
39.786625,51497,-86.109617,51497,,,,Nowland Ave & Tuxedo St,0,
39.773929,51254,-86.148582,51254,,,,Michigan St & East St,0,
39.857867,52796,-86.240592,52796,,,,Georgetown Rd & Sebring Dr,0,
39.778143,10125,-86.157741,10125,,,,Meridian St & Saint Clair St,0,
39.920363,50992,-86.222895,50992_merged_1392247,,,,Depauw Blvd & Purdue Rd,0,
39.752927,53036,-86.154571,53036,,,,Madison Ave & Morris St,0,
39.805265,10496,-85.990775,10496,,,,Mitthoefer Rd & 25th St,0,
39.75389,53037,-86.154912,53037,,,,Delaware St & Ray St,0,
39.811274,10491,-86.011948,10491,,,,30th St & Private Dr,0,
39.811287,10490,-86.01418,10490,,,,30th St & Routiers Ave,0,
39.763158,53467,-86.066616,53467,,,,Beechwood Ave & Good Ave,0,
39.690393,53346,-86.082464,53346,,,,Emerson Ave & Emerson Village Dr,0,
39.761915,53465,-86.063927,53465,,,,Arlington Ave & Beechwood Ave,0,
39.761028,53463,-86.062464,53463,,,,English Ave & Webster Ave,0,
39.761109,53462,-86.059711,53462,,,,English Ave & Sheridan Ave,0,
39.76124,53461,-86.05497,53461,,,,English Ave & Kittley Ave,0,
39.693198,53347,-86.082459,53347,,,,Emerson Ave & Thompson Rd,0,
39.681465,53344,-86.082474,53344,,,,Emerson Ave & Edgewood Ave,0,
39.764897,53469,-86.070234,53469,,,,Audubon Rd & Oak Ave,0,
39.763909,53468,-86.070043,53468,,,,Beechwood Ave & Audubon Rd,0,
39.818354,10475,-86.058631,10475,,,,34th St - 6600 E,0,
39.818305,10474,-86.06422,10474,,,,34th St & Arlington Ave,0,
39.818387,10477,-86.052789,10477,,,,34th St & Elizabeth St,0,
39.687139,53345,-86.082505,53345,,,,Emerson Ave & Shelbyville Rd,0,
39.818329,10471,-86.077873,10471,,,,34th St & Downey Ave,0,
39.818345,10470,-86.080354,10470,,,,34th St & Butler Ave,0,
39.818322,10473,-86.067986,10473,,,,34th St - 5851 E,0,
39.818342,10472,-86.073316,10472,,,,34th St & Layman Ave,0,
39.806386,10156,-86.15665,10156,,,,Meridian St & 28th St,0,
39.815448,12225,-86.239915,12225,,,,Georgetown Rd - 3335 N,0,
39.818392,10479,-86.046427,10479,,,,34th St & Shadeland Ave,0,
39.818393,10478,-86.051034,10478,,,,34th St & Edmondson Ave,0,
39.729127,12567,-86.101786,12567,,,,17th Ave & Detroit St,0,
39.676952,53343,-86.082501,53343,,,,Emerson Ave & Copper Lane,0,
39.829995,50926,-86.183255,50926,,,,Michigan Rd & 42nd St,0,
39.632951,53350,-86.079642,53350,,,,Wilson Dr & Walmart Dr,0,
39.802594,10154,-86.156626,10154,,,,Meridian St & 25th St,0,
39.668674,53341,-86.082469,53341,,,,Emerson Ave & Southport Rd,0,
39.752632,11872,-86.121268,11872,,,,Keystone Ave & Prospect St,0,
39.749565,11873,-86.121251,11873,,,,Keystone Ave & Pleasant Run Pkwy S Dr,0,
39.756791,11870,-86.121274,11870,,,,Keystone Ave & Private Dr,0,
39.755149,11871,-86.12127,11871,,,,Keystone Ave & Woodlawn Ave,0,
39.741536,11876,-86.12117,11876,,,,Keystone Ave & Reformers Ave,0,
39.740214,11877,-86.121048,11877,,,,Keystone Ave & Cahoun Ct,0,
39.747748,11874,-86.121218,11874,,,,Keystone Ave & Private Dr,0,
39.7436,11875,-86.121215,11875,,,,Keystone Ave & Iowa St,0,
39.73859,11878,-86.121079,11878,,,,Keystone Ave & Legrande Ave,0,
39.73621,11879,-86.120971,11879,,,,Keystone Ave & Kelly St,0,
39.825425,50925,-86.181049,50925,,,,Michigan Rd & 38th St,0,
39.630363,53353,-86.081036,53353,,,,Greenwood Springs Blvd  - 1064,0,
39.707452,53262,-86.082445,53262,,,,Emerson Ave & Park Emerson Dr,0,
39.772888,50652,-86.027684,50652,,,,Washington St - 7900 E,0,
39.912151,52624,-86.196163,52624,,,,86th St & Sorrel Dr,0,
39.773859,51316,-86.22091,51316,,,,Michigan St & Rochester Ave,0,
39.773826,51315,-86.22203,51315,,,,Michigan St & Somerset Ave,0,
39.821182,50923,-86.179045,50923,,,,MLK St & Golden Hill Dr,0,
39.778797,11050,-86.315755,11050,,,,10th St & Lansdowne Rd,0,
39.781758,11051,-86.054929,11051,,,,10th St & Pleasant Run Pkwy S Dr,0,
39.780857,11052,-86.147534,11052,,,,10th St & Park Ave,0,
39.783801,11053,-86.250754,11053,,,,Lynhurst Dr & 13th St,0,
39.781578,11054,-86.250718,11054,,,,Lynhurst Dr & 11th St,0,
39.780739,11055,-86.250529,11055,,,,Lynhurst Dr & Ford St,0,
39.783583,11056,-86.250589,11056,,,,Lynhurst Dr & 13th St,0,
39.784955,11057,-86.250618,11057,,,,Lynhurst Dr & 14th St,0,
39.785789,11058,-86.250796,11058,,,,Lynhurst Dr & 14th St,0,
39.764327,11059,-86.299274,11059,,,,Rockville Rd & Transfer Dr,0,
39.853979,52581,-86.159467,52581,,,,Illinois St & 56th St,0,
