"GEO_ID","NAME","B19013_001E","B19013_001M",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","37404","11031",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","40907","6416",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","82171","13372",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","51186","23659",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","39211","5458",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","30966","12522",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","30714","5491",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","32599","5554",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","33281","12386",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","32215","17399",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","42500","24773",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","32750","16890",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","47538","8309",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","39500","15643",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","35202","6941",
"1400000US18097354201","Census Tract 3542.01, Marion County, Indiana","76569","8873",
"1400000US18097354202","Census Tract 3542.02, Marion County, Indiana","68807","19619",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","62574","29148",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","41819","2933",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","21480","13691",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","55278","23334",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","30598","1769",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","33000","9080",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","18458","14494",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","38860","10689",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","35497","4823",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","46418","14196",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","30804","11979",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","29632","3595",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","80982","18764",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","85000","11076",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","34816","7165",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","35278","12189",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","44306","13883",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","77778","8207",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","42731","12197",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","22018","9269",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","33707","6480",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","53875","17511",
"1400000US18097357601","Census Tract 3576.01, Marion County, Indiana","34479","7079",
"1400000US18097357602","Census Tract 3576.02, Marion County, Indiana","60410","26611",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","38548","7028",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","50150","6343",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","22708","5692",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","44444","16681",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","28750","12295",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","27917","8262",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","37813","9123",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","32544","14352",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","34968","8952",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","25139","9257",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","37175","7262",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","-","**",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","65719","11846",
"1400000US18097360406","Census Tract 3604.06, Marion County, Indiana","36205","28359",
"1400000US18097360407","Census Tract 3604.07, Marion County, Indiana","56991","4848",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","73421","14325",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","58696","7922",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","67004","9249",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","36770","7027",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","78929","19157",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","33836","3503",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","33125","7370",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","91121","12178",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","59670","12432",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","51923","11790",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","41373","13962",
"1400000US18097361401","Census Tract 3614.01, Marion County, Indiana","53391","6295",
"1400000US18097361402","Census Tract 3614.02, Marion County, Indiana","66175","16204",
"1400000US18097361601","Census Tract 3616.01, Marion County, Indiana","83230","5903",
"1400000US18097361602","Census Tract 3616.02, Marion County, Indiana","116493","23124",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","51620","2450",
"1400000US18097370203","Census Tract 3702.03, Marion County, Indiana","34625","23824",
"1400000US18097370204","Census Tract 3702.04, Marion County, Indiana","45399","10508",
"1400000US18097370303","Census Tract 3703.03, Marion County, Indiana","73250","12725",
"1400000US18097370304","Census Tract 3703.04, Marion County, Indiana","74990","15047",
"1400000US18097370305","Census Tract 3703.05, Marion County, Indiana","37358","33081",
"1400000US18097370306","Census Tract 3703.06, Marion County, Indiana","78913","3079",
"1400000US18097380101","Census Tract 3801.01, Marion County, Indiana","110091","17241",
"1400000US18097380102","Census Tract 3801.02, Marion County, Indiana","65457","10712",
"1400000US18097380103","Census Tract 3801.03, Marion County, Indiana","80388","6093",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","38722","14828",
"1400000US18097380301","Census Tract 3803.01, Marion County, Indiana","33904","4137",
"1400000US18097380302","Census Tract 3803.02, Marion County, Indiana","30150","9446",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","40000","10975",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","62475","5755",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","50345","8553",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","43730","6210",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","42353","11356",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","61338","9177",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","54256","4713",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","52782","5458",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","66733","7123",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","66865","11274",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","77313","20055",
"1400000US18097381003","Census Tract 3810.03, Marion County, Indiana","47778","4983",
"1400000US18097381004","Census Tract 3810.04, Marion County, Indiana","32500","11148",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","71839","13269",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","55048","10590",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","33912","7379",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","30710","8033",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","54722","14679",
"1400000US18097381206","Census Tract 3812.06, Marion County, Indiana","64521","11797",
"1400000US18097381207","Census Tract 3812.07, Marion County, Indiana","61647","11861",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","38954","7186",
"1400000US18097390103","Census Tract 3901.03, Marion County, Indiana","65913","19179",
"1400000US18097390104","Census Tract 3901.04, Marion County, Indiana","87015","14729",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","85600","10506",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","100889","25074",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","86696","15623",
"1400000US18097390406","Census Tract 3904.06, Marion County, Indiana","110544","11321",
"1400000US18097390407","Census Tract 3904.07, Marion County, Indiana","132783","18056",
"1400000US18097390408","Census Tract 3904.08, Marion County, Indiana","76075","26990",
"1400000US18097390409","Census Tract 3904.09, Marion County, Indiana","94000","21109",
"1400000US18097390410","Census Tract 3904.10, Marion County, Indiana","77284","15442",
"1400000US18097390411","Census Tract 3904.11, Marion County, Indiana","56923","11912",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","38261","9034",
"1400000US18097390601","Census Tract 3906.01, Marion County, Indiana","58176","4065",
"1400000US18097390602","Census Tract 3906.02, Marion County, Indiana","51779","9865",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","53485","3906",
"1400000US18097390801","Census Tract 3908.01, Marion County, Indiana","-","**",
"1400000US18097390802","Census Tract 3908.02, Marion County, Indiana","61765","14903",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","78182","32029",
"1400000US18097391001","Census Tract 3910.01, Marion County, Indiana","63794","21320",
"1400000US18097391002","Census Tract 3910.02, Marion County, Indiana","80677","13916",
