"GEO_ID","NAME","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","2167","67","1923","97","75","47","0","17","30","35","30","30","0","17","10","16","85","52","14","14","0","17",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","2772","86","1192","176","72","54","96","101","177","139","586","193","445","176","69","108","135","106","0","17","0","17",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","963","33","852","60","75","46","7","10","0","12","0","12","29","20","0","12","0","12","0","12","0","12",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","1403","119","444","76","53","42","11","20","5","7","169","69","87","51","253","89","335","98","46","45","0","12",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","2630","110","1942","196","64","75","37","64","164","134","152","93","93","101","0","17","168","126","10","18","0","17",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","1083","52","995","59","60","37","22","19","6","10","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","1877","67","1026","108","52","33","55","36","152","70","129","73","130","81","235","77","98","75","0","12","0","12",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","1629","59","1197","127","160","90","84","48","32","35","0","12","11","18","21","25","104","67","0","12","20","33",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","1132","87","902","100","24","25","0","12","0","12","0","12","0","12","0","12","0","12","206","93","0","12",
"1400000US18097361400","Census Tract 3614, Marion County, Indiana","4579","189","3628","230","126","125","19","32","148","115","250","162","38","63","0","19","0","19","370","173","0","19",
"1400000US18097361600","Census Tract 3616, Marion County, Indiana","3411","132","3020","157","234","127","0","17","0","17","84","77","18","30","55","49","0","17","0","17","0","17",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","1745","77","982","97","84","46","43","43","99","61","262","100","86","58","31","30","38","19","120","57","0","12",
"1400000US18097370202","Census Tract 3702.02, Marion County, Indiana","2870","101","1828","177","161","99","56","52","101","64","210","107","204","88","44","66","181","113","85","96","0","17",
"1400000US18097370301","Census Tract 3703.01, Marion County, Indiana","3395","183","2948","194","74","88","0","19","67","50","150","96","120","78","0","19","19","32","17","29","0","19",
"1400000US18097370302","Census Tract 3703.02, Marion County, Indiana","3135","118","2839","151","0","17","0","17","47","46","49","46","161","101","0","17","39","43","0","17","0","17",
"1400000US18097380100","Census Tract 3801, Marion County, Indiana","7134","186","5517","404","615","255","0","22","77","85","303","185","531","307","0","22","91","88","0","22","0","22",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","1608","59","854","90","36","29","5","9","30","24","353","85","72","52","33","41","225","78","0","12","0","12",
"1400000US18097380300","Census Tract 3803, Marion County, Indiana","1942","105","1355","121","247","124","28","29","51","44","77","81","23","28","41","51","120","88","0","12","0","12",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","2113","130","696","118","58","43","60","48","345","108","599","140","305","118","16","19","34","41","0","12","0","12",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","1756","126","1516","133","94","68","17","19","63","58","46","48","20","21","0","12","0","12","0","12","0","12",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","1818","94","1258","129","353","89","38","34","26","24","59","55","10","16","15","17","59","55","0","12","0","12",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","1061","62","612","103","0","12","0","12","30","42","29","34","88","63","66","46","17","20","219","83","0","12",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","1889","68","597","98","191","91","663","128","100","47","122","61","103","55","8","13","24","28","81","57","0","12",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","2367","81","1353","180","442","155","0","17","112","63","204","112","140","107","46","57","35","43","35","48","0","17",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","2391","96","1163","202","357","174","0","17","18","29","401","145","413","158","22","34","17","29","0","17","0","17",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","1279","41","1021","80","53","31","6","11","0","12","15","12","26","28","16","20","0","12","142","60","0","12",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","1891","89","1725","102","104","36","41","55","0","12","0","12","0","12","0","12","0","12","21","24","0","12",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","2594","74","1633","168","248","115","28","33","71","69","144","88","297","154","132","110","22","34","19","32","0","17",
"1400000US18097381001","Census Tract 3810.01, Marion County, Indiana","3004","148","725","139","396","116","117","86","503","200","562","223","477","174","146","100","75","61","3","6","0","17",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","1229","62","1115","80","24","35","2","4","37","28","9","12","33","38","9","13","0","12","0","12","0","12",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","2564","74","1580","129","118","85","0","17","157","87","243","102","298","150","11","18","157","106","0","17","0","17",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","2473","80","1771","188","179","100","51","69","112","90","121","74","37","59","0","17","101","74","101","62","0","17",
"1400000US18097381201","Census Tract 3812.01, Marion County, Indiana","3109","124","2086","159","160","80","0","17","96","84","153","79","337","148","53","48","224","100","0","17","0","17",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","1065","45","274","57","269","90","6","9","69","33","111","68","315","104","14","18","7","10","0","12","0","12",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","1750","67","130","54","198","85","37","47","117","61","226","95","152","89","217","88","634","109","39","59","0","12",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","2632","111","1376","152","282","148","39","44","154","90","503","144","205","100","10","19","32","41","31","60","0","17",
"1400000US18097390101","Census Tract 3901.01, Marion County, Indiana","2932","111","2636","132","159","74","13","22","0","17","0","17","0","17","0","17","0","17","124","79","0","17",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","2110","111","1039","159","206","101","31","52","73","65","298","120","249","106","103","68","111","54","0","17","0","17",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","1771","100","1405","131","35","53","7","12","0","12","30","36","258","111","0","12","36","37","0","12","0","12",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","2046","56","2007","71","15","23","7","12","0","17","0","17","0","17","0","17","0","17","17","27","0","17",
"1400000US18097390402","Census Tract 3904.02, Marion County, Indiana","4315","122","3588","233","90","64","0","19","17","28","105","116","421","215","94","104","0","19","0","19","0","19",
"1400000US18097390403","Census Tract 3904.03, Marion County, Indiana","3410","113","3259","129","151","55","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"1400000US18097390404","Census Tract 3904.04, Marion County, Indiana","2234","69","1698","110","243","82","0","17","49","44","146","87","73","71","0","17","0","17","25","29","0","17",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","2006","64","772","121","182","76","0","12","150","78","421","113","327","120","23","37","131","58","0","12","0","12",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","1330","62","900","84","315","83","13","15","27","21","10","18","0","12","42","33","12","20","11","18","0","12",
"1400000US18097390600","Census Tract 3906, Marion County, Indiana","2887","107","415","124","285","116","62","65","269","124","602","180","704","201","241","127","309","112","0","17","0","17",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","1378","117","871","113","166","92","131","80","34","38","50","48","37","54","65","77","24","28","0","12","0","12",
"1400000US18097390800","Census Tract 3908, Marion County, Indiana","1540","96","752","118","0","12","21","25","35","39","64","58","97","64","153","84","23","27","395","107","0","12",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","1651","82","693","117","279","94","31","28","103","56","146","83","191","85","81","65","127","58","0","12","0","12",
"1400000US18097391000","Census Tract 3910, Marion County, Indiana","3540","217","47","52","104","81","59","56","108","84","330","142","519","175","473","163","1900","243","0","17","0","17",
