"GEO_ID","NAME","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!1, detached","Margin of Error!!Total:!!1, detached","Estimate!!Total:!!1, attached","Margin of Error!!Total:!!1, attached","Estimate!!Total:!!2","Margin of Error!!Total:!!2","Estimate!!Total:!!3 or 4","Margin of Error!!Total:!!3 or 4","Estimate!!Total:!!5 to 9","Margin of Error!!Total:!!5 to 9","Estimate!!Total:!!10 to 19","Margin of Error!!Total:!!10 to 19","Estimate!!Total:!!20 to 49","Margin of Error!!Total:!!20 to 49","Estimate!!Total:!!50 or more","Margin of Error!!Total:!!50 or more","Estimate!!Total:!!Mobile home","Margin of Error!!Total:!!Mobile home","Estimate!!Total:!!Boat, RV, van, etc.","Margin of Error!!Total:!!Boat, RV, van, etc.",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","1111","111","1022","115","69","40","13","13","7","10","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","1804","165","1083","167","60","52","55","30","111","63","111","71","44","43","234","73","106","68","0","12","0","12",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","1684","222","1192","219","165","88","71","50","10","16","0","12","10","17","44","46","169","100","0","12","23","36",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","1143","181","926","122","0","12","0","12","0","12","0","12","0","12","0","12","0","12","217","164","0","12",
"1400000US18097361401","Census Tract 3614.01, Marion County, Indiana","2032","300","1743","292","0","17","0","17","92","85","96","112","0","17","0","17","0","17","101","101","0","17",
"1400000US18097361402","Census Tract 3614.02, Marion County, Indiana","2279","239","1601","225","66","84","17","32","53","89","222","193","39","67","0","17","0","17","281","195","0","17",
"1400000US18097361601","Census Tract 3616.01, Marion County, Indiana","2200","371","1863","360","115","100","0","17","0","17","86","66","87","143","49","43","0","17","0","17","0","17",
"1400000US18097361602","Census Tract 3616.02, Marion County, Indiana","1266","203","1140","206","126","52","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","1438","118","847","114","89","80","54","51","60","47","243","105","92","54","30","30","23","14","0","12","0","12",
"1400000US18097370203","Census Tract 3702.03, Marion County, Indiana","1397","305","897","285","33","34","22","36","87","66","74","83","33","39","52","68","13","22","186","91","0","12",
"1400000US18097370204","Census Tract 3702.04, Marion County, Indiana","1500","133","1040","172","53","65","0","12","23","29","98","62","105","74","0","12","146","85","35","52","0","12",
