"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","1214","138","8","12","0","12","0","12","6","9","10","15","0","12","0","12","34","31","0","12","0","12","10","11","29","22","17","24","26","26","26","28","330","72","57","50","83","35","195","62","107","51","198","54","52","30","17","14","9","9",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","2580","248","46","63","0","12","0","12","0","12","0","12","0","12","0","12","0","12","35","31","8","12","54","44","38","50","50","48","25","36","18","26","549","149","137","55","175","92","316","161","321","91","635","191","124","67","21","27","28","31",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","3665","347","27","41","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","53","77","51","41","70","71","0","17","61","58","801","259","77","81","261","155","650","214","294","162","853","234","298","148","124","97","45","52",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","1242","129","0","12","0","12","0","12","0","12","0","12","34","43","0","12","0","12","0","12","0","12","0","12","10","11","3","5","52","57","5","7","238","64","48","39","115","43","177","54","96","38","322","77","125","51","17","25","0","12",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","1525","204","21","22","0","12","0","12","0","12","0","12","4","10","0","12","0","12","27","33","0","12","18","24","69","44","66","40","56","39","41","35","456","145","321","146","107","54","108","49","89","49","105","53","22","28","9","20","6","16",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","1304","188","82","85","0","12","0","12","27","40","0","12","38","41","5","8","22","25","12","18","0","12","26","28","66","57","57","46","39","40","51","37","360","94","78","42","86","55","163","59","86","55","100","83","6","9","0","12","0","12",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","1230","218","55","77","0","12","0","12","0","12","3","5","0","12","0","12","21","31","57","91","58","92","42","26","44","35","40","53","106","72","14","16","332","114","87","47","67","50","146","82","112","64","46","29","0","12","0","12","0","12",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","2948","331","184","114","0","12","0","12","0","12","0","12","81","65","0","12","23","38","135","113","40","47","127","123","51","48","140","71","241","162","79","57","699","204","422","175","142","62","266","98","185","102","110","61","8","12","15","23","0","12",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","2582","265","144","71","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","22","0","12","0","12","42","38","69","56","35","36","48","31","748","154","216","99","166","68","210","70","303","150","392","106","168","92","7","14","22","24",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","3267","506","35","45","0","17","0","17","0","17","0","17","0","17","0","17","0","17","226","143","10","20","199","162","150","153","61","80","179","123","26","40","646","222","239","121","203","129","412","245","312","144","389","200","109","95","23","46","48","75",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","1388","124","26","31","0","12","0","12","0","12","0","12","0","12","0","12","0","12","34","34","0","12","71","48","79","48","0","12","32","37","33","33","376","131","47","33","74","48","158","58","144","49","252","98","35","23","27","21","0","12",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","4265","407","54","52","0","17","0","17","0","17","0","17","0","17","0","17","0","17","12","25","0","17","95","83","232","153","84","78","146","140","97","105","1109","295","165","100","389","265","734","223","360","149","495","176","213","134","16","29","64","85",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","3362","228","22","30","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","10","16","72","71","141","95","142","122","121","75","1102","281","147","87","357","124","491","140","417","162","260","84","69","50","1","13","10","21",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","3131","402","173","103","0","17","0","17","0","17","0","17","0","17","0","17","7","11","139","144","0","17","116","104","142","125","193","117","166","114","112","64","846","195","150","82","179","94","326","136","286","112","239","265","19","23","23","33","15","24",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","4050","419","101","95","0","17","0","17","0","17","0","17","34","57","0","17","71","66","21","64","103","97","332","328","222","120","292","151","252","157","28","34","1162","247","236","131","248","130","564","280","123","100","247","152","14","24","0","17","0","17",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","1187","161","52","31","0","12","0","12","0","12","0","12","0","12","66","95","0","12","54","59","61","70","22","30","106","58","78","69","88","53","64","31","256","88","113","49","48","37","113","78","34","25","32","21","0","12","0","12","0","12",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","3019","305","136","75","0","12","0","12","0","12","0","12","28","31","0","12","17","23","9","14","44","39","99","68","116","64","145","62","200","99","89","43","864","178","322","129","190","99","244","106","251","110","197","112","68","60","0","12","0","12",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","2145","282","102","90","0","12","0","12","0","12","0","12","43","68","0","12","0","12","73","46","32","33","146","83","125","75","140","62","136","79","154","116","589","143","181","83","141","73","128","94","112","76","43","43","0","12","0","12","0","12",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","871","155","0","12","0","12","0","12","0","12","0","12","9","14","0","12","0","12","0","12","0","12","23","25","33","35","9","15","36","34","28","35","208","70","28","33","51","40","144","88","119","65","137","69","8","11","38","44","0","12",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1735","215","20","31","0","12","0","12","0","12","0","12","11","18","0","12","0","12","0","12","0","12","30","43","18","27","108","70","91","104","119","121","478","153","128","71","61","40","237","116","168","86","200","67","56","59","10","16","0","12",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","1859","233","12","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","5","0","12","0","12","16","25","4","9","81","51","53","54","405","140","137","95","42","35","276","83","153","97","408","137","207","87","51","44","9","16",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","1406","185","7","11","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","29","0","12","76","68","38","25","72","51","68","42","588","120","88","44","116","59","201","82","67","41","63","47","4","6","0","12","0","12",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","3513","328","59","83","0","17","0","17","0","17","0","17","0","17","29","47","0","17","25","39","22","30","40","48","108","79","232","158","197","116","170","94","1144","206","132","68","367","116","512","167","236","90","193","154","35","40","0","17","12","18",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","1143","166","39","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","21","0","12","0","12","81","50","6","12","31","37","34","28","419","122","73","62","98","50","230","79","55","36","48","42","16","19","0","12","0","12",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","989","139","16","20","0","12","0","12","0","12","0","12","0","12","17","18","15","23","0","12","0","12","12","13","13","20","107","60","63","42","24","25","268","82","74","46","42","26","182","82","73","39","83","56","0","12","0","12","0","12",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","938","117","6","10","0","12","0","12","0","12","0","12","0","12","0","12","10","12","0","12","0","12","30","23","0","12","21","36","25","23","0","12","215","95","58","36","44","30","135","67","91","45","211","71","78","36","0","12","14","15",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","1518","225","38","37","0","12","0","12","0","12","0","12","1","3","0","12","0","12","0","12","0","12","0","12","21","24","32","49","33","37","16","18","322","104","176","107","83","66","186","101","171","93","266","102","97","71","47","45","29","22",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","1399","212","29","22","0","12","0","12","0","12","0","12","0","12","0","12","6","10","10","16","0","12","27","25","47","41","60","48","183","96","58","52","426","138","85","66","92","54","219","89","57","35","80","56","13","20","0","12","7","10",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","1148","193","23","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","20","4","11","0","12","29","24","12","15","18","14","63","55","84","51","68","58","70","49","376","133","72","44","176","63","110","52","17","24","10","11",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","1804","181","1","4","0","12","0","12","0","12","0","12","0","12","21","27","0","12","0","12","0","12","0","12","9","19","19","25","20","26","8","13","169","79","78","53","79","66","188","84","67","40","634","135","232","81","209","94","70","44",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","1667","231","112","134","0","12","0","12","0","12","0","12","0","12","0","12","6","11","6","10","2","4","0","12","2","5","12","16","78","69","79","89","350","176","20","22","44","41","127","78","91","59","515","165","168","90","47","25","8","13",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","1855","201","5","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","14","0","12","52","37","24","29","58","47","111","58","122","71","530","138","106","50","104","50","277","84","271","110","131","74","42","31","4","6","6","9",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","1168","166","22","19","0","12","0","12","7","11","0","12","0","12","0","12","0","12","34","36","0","12","0","12","26","28","41","41","85","45","46","35","377","116","75","47","101","57","185","75","81","47","77","54","11","19","0","12","0","12",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","807","134","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","36","0","12","14","21","0","12","17","25","52","35","149","83","45","36","229","78","56","29","27","25","58","42","53","43","78","46","5","9","0","12","0","12",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","1937","226","78","67","0","12","0","12","0","12","0","12","0","12","11","18","0","12","75","80","0","12","35","43","40","37","61","44","157","107","46","42","567","170","191","95","121","80","202","103","143","85","161","103","36","33","13","26","0","12",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","2184","237","14","21","0","12","0","12","0","12","0","12","6","11","0","12","0","12","0","12","0","12","7","12","16","19","148","93","108","90","18","22","744","181","138","62","87","41","234","94","124","73","356","121","122","45","53","38","9","15",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","2114","252","48","41","0","12","0","12","0","12","0","12","8","16","0","12","29","40","48","43","18","29","39","34","135","92","122","78","211","91","60","38","413","102","146","79","103","46","282","125","220","101","159","77","65","44","8","12","0","12",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","1635","265","25","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","27","42","21","34","46","54","4","8","46","49","104","73","16","25","407","151","56","58","103","66","295","168","97","94","190","76","156","84","36","38","6","10",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","846","185","1","3","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","12","5","8","74","57","54","47","0","12","265","112","61","55","11","14","180","106","32","29","90","48","52","43","14","22","0","12",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1918","224","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","14","0","12","10","15","30","28","34","41","0","12","278","137","40","32","107","60","402","171","112","67","596","156","213","84","63","47","27","26",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1548","335","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","17","25","24","34","51","0","12","33","36","272","145","35","32","44","34","190","138","17","21","553","214","156","85","51","43","128","86",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","1758","202","5","8","0","12","0","12","0","12","0","12","8","14","0","12","0","12","59","58","16","25","37","55","60","59","28","33","89","63","19","22","519","111","75","49","136","67","217","98","95","48","250","92","75","55","61","46","9","17",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","6817","523","36","38","0","17","18","29","24","38","6","13","10","18","0","17","8","14","0","17","0","17","28","23","112","92","124","53","330","134","47","38","506","173","330","171","262","144","489","168","372","136","2206","355","979","249","623","200","307","162",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","1271","117","10","10","0","12","0","12","0","12","0","12","6","10","0","12","0","12","0","12","0","12","20","22","3","6","9","13","68","53","34","31","219","72","13","17","33","24","124","56","11","12","492","110","144","53","71","27","14","17",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","1530","132","24","26","0","12","0","12","0","12","0","12","0","12","15","23","0","12","0","12","22","21","5","7","20","25","58","44","12","11","13","14","372","103","120","45","76","43","209","59","88","41","317","86","135","61","29","23","15","14",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","967","155","13","21","0","12","0","12","0","12","10","15","10","15","0","12","27","41","19","17","10","15","13","14","50","31","41","33","41","31","5","8","185","61","52","35","72","57","146","55","94","43","107","45","56","32","16","15","0","12",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","1163","178","37","35","0","12","0","12","0","12","0","12","19","25","0","12","0","12","0","12","0","12","13","17","37","38","39","45","79","49","19","16","372","109","88","50","122","67","151","103","52","37","119","60","12","12","4","7","0","12",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","1862","219","35","37","0","12","0","12","0","12","0","12","25","27","0","12","14","22","83","58","13","19","28","27","173","84","111","55","152","73","29","20","605","160","79","46","77","43","230","84","134","68","53","27","11","11","10","15","0","12",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","1396","164","13","14","0","12","0","12","0","12","42","48","0","12","0","12","20","27","60","52","10","14","37","31","110","78","108","57","74","56","24","21","426","130","124","58","31","26","156","60","50","41","80","48","5","8","12","18","14","22",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","1126","152","38","40","0","12","0","12","0","12","0","12","11","18","0","12","16","23","38","28","0","12","45","27","51","32","94","60","82","53","29","25","332","100","58","34","51","38","121","64","33","33","114","66","13","14","0","12","0","12",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1777","174","16","20","0","12","0","12","28","44","12","18","33","54","0","12","0","12","36","43","48","57","11","18","0","12","16","26","65","64","0","12","545","153","59","52","72","51","279","96","144","107","275","105","92","70","35","53","11","16",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","2051","228","44","52","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","19","51","54","113","71","111","78","69","58","55","48","475","146","131","75","165","78","352","148","106","78","302","111","65","43","0","12","0","12",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","2729","262","41","37","0","12","0","12","19","28","0","12","11","18","0","12","0","12","0","12","15","20","56","59","80","70","64","41","172","91","42","39","1030","207","251","116","221","108","230","100","222","84","183","94","81","62","11","18","0","12",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","1432","144","83","60","0","12","0","12","0","12","0","12","0","12","0","12","17","25","39","52","36","30","43","28","98","58","135","58","24","17","55","33","470","117","110","55","88","57","92","54","60","46","82","59","0","12","0","12","0","12",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1484","189","58","38","22","32","0","12","0","12","4","7","0","12","0","12","12","19","54","38","31","31","72","42","85","53","80","50","134","80","34","28","521","135","149","68","88","55","58","43","15","15","39","31","4","6","11","20","13","29",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1444","190","4","10","0","12","0","12","0","12","0","12","5","7","0","12","0","12","35","33","7","11","28","19","12","14","57","38","81","42","9","13","280","86","81","40","33","20","142","45","81","41","385","106","156","58","30","22","18","17",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","3301","305","47","38","0","12","0","12","0","12","20","27","0","12","0","12","9","17","10","18","19","24","58","47","133","62","154","53","188","65","49","47","410","101","448","141","157","72","326","85","121","66","667","128","252","57","158","71","75","41",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","2099","266","71","75","0","12","0","12","0","12","0","12","0","12","0","12","0","12","75","58","84","81","127","71","82","58","122","73","119","82","50","46","413","146","229","93","117","59","188","97","162","90","124","78","82","51","0","12","54","39",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1509","213","23","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","19","0","12","15","13","58","38","70","31","31","23","115","72","527","94","131","55","41","24","120","51","73","41","185","75","96","40","11","11","0","12",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","1643","263","84","64","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","58","46","95","74","97","91","73","48","27","26","442","133","87","38","83","59","153","77","123","54","223","88","84","41","7","10","7","12",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","1479","187","24","22","0","12","0","12","0","12","0","12","0","12","24","35","0","12","0","12","20","28","22","21","67","56","65","49","61","27","41","31","231","82","25","21","25","20","245","102","75","29","424","108","90","45","30","23","10","13",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","1579","265","65","59","0","12","12","22","0","12","0","12","0","12","0","12","0","12","41","50","0","12","54","52","80","57","172","97","66","55","46","42","328","109","172","88","64","44","120","62","134","76","178","91","23","26","24","27","0","12",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1340","214","43","46","0","12","0","12","24","37","0","12","0","12","0","12","0","12","0","12","24","27","51","46","69","61","120","66","42","33","51","36","397","131","90","39","57","50","195","122","90","86","74","61","13","14","0","12","0","12",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","2946","330","50","39","0","17","0","17","0","17","0","17","0","17","0","17","0","17","21","23","6","11","69","76","68","64","310","148","187","111","134","82","1058","250","99","49","73","49","627","218","177","86","67","41","0","17","0","17","0","17",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","2738","173","44","33","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","24","19","22","20","19","58","50","86","48","51","42","84","57","718","151","225","84","226","81","401","108","206","82","385","114","164","109","32","38","4","8",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","4631","815","85","83","14","22","18","30","0","17","0","17","0","17","0","17","0","17","66","100","0","17","297","147","314","362","434","240","311","163","63","65","1222","476","804","345","115","84","308","154","285","183","150","83","101","96","16","27","28","50",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","1372","176","18","24","6","8","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","19","20","21","71","42","69","53","68","43","18","16","445","147","94","48","71","36","83","45","63","52","288","77","28","19","0","12","13","15",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","2442","257","0","12","0","12","0","12","0","12","0","12","10","16","0","12","0","12","15","18","0","12","28","36","189","88","121","62","166","111","39","33","569","110","127","71","159","74","236","91","162","72","449","155","121","69","29","27","22","19",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","938","191","16","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","10","0","12","41","34","49","43","58","33","140","68","48","28","199","107","75","33","65","38","76","59","31","24","114","61","19","18","0","12","0","12",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","1831","171","35","32","0","12","0","12","0","12","0","12","62","94","0","12","0","12","47","56","0","12","57","47","12","19","185","127","134","55","25","32","516","194","201","95","193","73","103","83","76","64","143","96","31","37","11","18","0","12",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","1453","195","11","17","0","12","0","12","0","12","0","12","50","57","0","12","18","28","0","12","0","12","41","31","10","18","68","66","105","66","33","30","556","143","60","46","89","37","123","67","166","72","101","69","10","15","12","20","0","12",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","1518","234","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","24","0","12","0","12","46","39","36","36","16","19","15","14","48","47","695","186","85","68","187","115","170","103","76","72","67","49","20","38","5","9","37","37",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","2423","287","40","47","0","12","0","12","0","12","0","12","9","14","34","52","39","48","52","56","0","12","68","65","139","108","28","32","180","116","77","56","851","190","99","66","70","41","334","121","247","129","145","94","11","21","0","12","0","12",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","2021","203","33","50","0","12","0","12","0","12","0","12","0","12","0","12","17","28","74","74","0","12","40","55","9","13","142","111","28","34","62","48","610","158","76","63","98","61","304","120","229","101","260","112","34","36","5","9","0","12",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","2304","226","60","43","0","12","0","12","0","12","0","12","13","20","0","12","9","14","38","42","0","12","0","12","26","25","23","22","8","13","91","64","1003","240","116","71","205","111","318","105","135","71","210","102","49","67","0","12","0","12",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","1553","193","29","26","0","12","0","12","13","20","15","25","0","12","36","38","41","37","88","94","6","9","14","21","75","47","96","56","133","61","45","42","589","144","53","47","79","43","121","48","64","37","31","26","25","25","0","12","0","12",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","4123","610","60","63","0","17","10","22","60","20","0","17","0","17","0","17","56","81","55","61","0","17","11","18","31","36","120","107","303","164","170","156","1454","383","215","116","158","95","642","279","357","174","291","197","101","83","29","26","0","17",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","1127","164","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","49","43","19","29","0","12","0","12","28","33","35","25","39","37","459","144","54","32","53","42","133","64","115","61","103","54","31","27","1","4","0","12",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","4137","582","0","17","0","17","0","17","0","17","50","69","0","17","0","17","44","60","101","82","79","123","115","127","70","82","283","161","139","106","31","37","1250","425","257","153","227","113","494","226","658","257","265","159","60","67","0","17","14","23",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","3916","380","38","53","0","17","0","17","10","22","0","17","0","17","0","17","0","17","0","17","0","17","0","17","15","27","15","20","13","24","104","117","930","243","242","93","432","160","703","219","328","136","716","241","324","185","14","22","32","37",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","3836","327","2","4","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","19","30","26","44","41","37","284","158","21","29","1224","335","267","139","358","158","803","237","230","106","266","151","256","125","0","17","39","47",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","4251","637","13","19","0","17","0","17","0","17","0","17","1","5","0","17","0","17","0","17","0","17","17","26","75","106","159","141","189","205","75","55","1495","469","387","324","414","146","560","248","336","146","496","260","34","38","0","17","0","17",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","3583","275","42","46","0","17","0","17","0","17","0","17","80","85","0","17","0","17","42","38","26","43","67","59","58","74","82","72","10","15","92","55","962","192","217","83","270","94","437","125","337","133","711","166","139","64","11","15","0","17",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","4333","529","54","73","0","17","0","17","0","17","0","17","0","17","0","17","3","7","117","170","8","9","21","20","202","165","238","202","257","168","135","99","1014","261","300","194","290","149","745","330","399","286","290","145","260","153","0","17","0","17",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","1612","177","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","34","55","0","12","0","12","7","9","29","33","41","47","24","21","306","83","50","31","100","35","169","81","97","40","500","111","192","58","33","24","30","21",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","1666","192","6","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","72","73","14","21","43","42","0","12","21","17","41","38","35","25","571","104","26","21","219","106","306","104","81","42","202","70","24","24","0","12","5","8",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","3746","497","161","155","0","17","0","17","0","17","0","17","0","17","0","17","0","17","41","64","14","16","4","10","129","131","148","148","228","241","23","54","1442","329","67","56","165","123","366","158","330","207","491","169","123","70","14","23","0","17",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","1830","135","39","80","0","12","0","12","0","12","19","29","0","12","0","12","10","13","0","12","0","12","0","12","14","21","45","46","7","10","7","12","224","77","31","25","84","43","232","63","94","50","598","114","326","84","84","41","16","15",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","2496","234","9","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","16","18","0","12","24","38","53","40","8","12","610","297","67","56","77","59","236","88","55","40","862","151","360","120","89","64","21","24",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","2213","272","69","61","0","12","0","12","0","12","0","12","6","13","0","12","0","12","0","12","8","14","80","61","103","71","159","119","77","74","31","36","454","156","117","74","179","93","234","114","123","85","451","133","122","82","0","12","0","12",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","1638","160","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","55","61","0","12","20","27","41","39","65","40","33","46","48","47","638","126","97","56","198","91","196","91","62","40","154","90","19","18","0","12","12","19",
"1400000US18097361400","Census Tract 3614, Marion County, Indiana","7775","761","219","167","0","19","0","19","0","19","0","19","0","19","0","19","0","19","66","107","60","68","49","51","251","176","89","87","211","158","320","191","2801","539","304","149","725","307","700","400","438","215","1282","449","221","122","12","20","27","46",
"1400000US18097361600","Census Tract 3616, Marion County, Indiana","6458","450","71","77","0","17","0","17","0","17","0","17","0","17","0","17","0","17","28","37","0","17","72","61","0","17","59","69","145","104","65","50","1602","310","102","107","524","181","1144","284","581","187","1317","279","609","194","107","74","32","39",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","2992","225","29","28","0","12","0","12","0","12","0","12","23","34","7","12","8","14","26","39","8","13","61","43","62","47","162","125","133","89","68","62","943","169","247","110","285","120","353","130","294","111","207","89","52","38","12","19","12","19",
"1400000US18097370202","Census Tract 3702.02, Marion County, Indiana","4111","378","29","61","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","40","47","84","78","121","66","281","164","271","132","1408","241","311","155","290","134","608","245","256","161","307","145","91","81","0","17","14","22",
"1400000US18097370301","Census Tract 3703.01, Marion County, Indiana","6115","392","117","141","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","67","51","14","24","32","27","154","105","131","86","89","74","1553","318","365","159","556","166","1098","249","747","211","924","280","166","98","43","50","59","55",
"1400000US18097370302","Census Tract 3703.02, Marion County, Indiana","5840","354","143","106","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","22","29","0","17","101","83","87","61","80","59","1694","330","553","172","749","276","921","239","622","188","688","212","180","88","0","17","0","17",
"1400000US18097380100","Census Tract 3801, Marion County, Indiana","13204","944","142","136","0","22","0","22","0","22","308","289","0","22","0","22","0","22","145","210","49","78","387","304","584","384","229","219","221","172","120","138","2677","647","187","143","1079","426","1880","569","908","413","2641","529","1218","425","154","141","275","240",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","2336","192","33","47","0","12","0","12","0","12","0","12","6","11","0","12","21","35","0","12","14","15","44","35","70","62","77","64","58","52","58","44","597","155","306","132","149","76","369","156","160","76","267","99","39","28","41","38","27","26",
"1400000US18097380300","Census Tract 3803, Marion County, Indiana","2431","331","26","38","0","12","0","12","0","12","0","12","10","15","30","47","0","12","29","42","10","15","50","34","84","57","200","123","148","94","183","76","729","191","274","124","108","55","226","114","126","67","165","101","22","26","0","12","11","17",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","3045","252","51","36","0","12","0","12","0","12","0","12","0","12","37","47","12","19","0","12","7","10","38","40","35","30","92","73","120","65","87","45","840","172","242","84","211","111","540","186","266","100","371","127","86","54","10","15","0","12",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","3023","286","28","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","18","10","17","61","53","34","24","65","53","94","82","67","42","1143","217","135","68","302","108","474","138","175","67","275","96","134","79","0","12","9","15",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","2740","243","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","61","58","0","12","13","20","59","43","25","23","985","193","118","56","228","76","460","137","232","101","422","138","90","48","29","26","18","22",
