"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","2336","237","52","41","0","11","0","11","0","11","0","11","0","11","0","11","0","11","38","39","0","11","20","24","11","16","18","21","77","50","17","21","636","164","92","54","171","70","435","127","213","60","435","131","99","52","9","14","13","21",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","3934","425","26","43","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","84","107","85","66","57","45","85","111","170","153","960","327","89","92","307","144","828","267","188","117","508","177","368","154","85","83","94","97",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","1320","128","19","17","0","11","0","11","0","11","5","7","34","44","0","11","0","11","0","11","8","11","0","11","4","6","4","6","50","48","36","41","243","61","54","38","113","43","181","52","102","42","342","93","121","50","4","7","0","11",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","1460","216","21","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","66","73","0","11","51","32","53","32","60","38","53","40","30","24","468","109","222","116","101","44","145","73","74","51","89","43","27","26","0","11","0","11",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","1347","169","58","62","0","11","0","11","20","29","0","11","14","22","4","7","5","7","8","13","0","11","23","24","18","28","92","53","54","32","69","30","368","86","83","36","152","59","164","59","102","54","95","62","13","14","0","11","5","9",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","1216","211","82","72","0","11","0","11","0","11","5","10","0","11","0","11","16","26","60","70","42","63","37","19","36","29","99","88","121","78","6","9","255","95","112","54","33","27","127","68","101","59","71","44","13","19","0","11","0","11",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","3045","295","165","114","0","16","0","16","0","16","0","16","60","47","0","16","18","29","121","105","67","59","81","102","46","37","135","84","210","107","87","62","894","205","343","103","132","71","357","108","158","76","132","65","28","30","11","19","0","16",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","2523","270","85","63","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","24","29","27","34","29","29","52","38","790","198","151","84","232","98","313","104","234","118","371","103","188","76","0","11","27","25",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","2871","452","49","54","0","16","0","16","0","16","0","16","0","16","0","16","30","47","201","150","11","17","119","114","187","177","66","72","129","106","90","78","426","163","210","123","213","120","388","225","204","110","432","172","100","87","16","28","0","16",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","1378","139","33","32","0","11","0","11","0","11","4","6","0","11","0","11","6","9","113","71","0","11","24","22","78","58","0","11","49","39","42","29","336","125","53","39","63","40","142","68","96","41","239","76","64","33","36","28","0","11",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","4443","394","51","55","0","16","0","16","0","16","0","16","0","16","0","16","0","16","15","27","4","8","53","53","92","104","113","95","43","60","150","95","958","304","248","136","242","111","755","216","408","149","945","279","273","135","0","16","93","85",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","3672","270","11","17","0","16","0","16","0","16","0","16","0","16","0","16","0","16","9","15","0","16","55","59","26","26","109","68","115","82","134","81","1227","285","182","97","383","165","523","134","386","118","325","103","137","60","17","21","33","29",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","3386","355","210","135","0","16","0","16","0","16","0","16","0","16","0","16","33","42","119","113","23","38","123","89","117","83","189","74","195","92","97","58","996","186","195","74","209","110","358","117","250","94","188","124","60","44","24","28","0","16",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","4190","400","103","97","0","16","0","16","0","16","0","16","20","41","0","16","50","61","28","50","0","16","143","134","199","136","258","171","147","103","124","100","1351","365","334","155","263","141","759","327","245","163","166","125","0","16","0","16","0","16",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","1180","141","51","37","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","21","37","37","19","32","33","39","61","46","140","68","61","36","356","104","95","48","76","41","118","56","62","68","53","29","0","11","0","11","0","11",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","2992","258","70","48","0","11","0","11","0","11","0","11","17","25","0","11","7","12","42","44","46","48","67","44","123","55","261","103","162","82","101","65","826","166","269","87","209","98","311","106","210","83","222","95","49","54","0","11","0","11",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","2006","248","61","67","0","11","0","11","0","11","0","11","49","59","0","11","0","11","50","47","36","36","87","70","106","66","174","79","69","45","97","62","650","147","125","49","216","99","140","74","64","44","66","46","16","17","0","11","0","11",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","839","114","5","8","0","11","0","11","0","11","0","11","7","11","0","11","10","14","0","11","0","11","16","17","28","27","12","15","38","32","28","27","245","84","11","17","81","37","164","72","84","53","68","35","11","12","31","34","0","11",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1787","274","28","45","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","20","17","26","142","58","136","118","111","106","429","136","167","81","88","49","203","87","140","72","249","95","55","57","8","12","0","11",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","1945","252","7","10","0","11","0","11","0","11","0","11","12","20","0","11","0","11","28","25","8","14","0","11","21","27","23","27","92","61","70","56","423","146","82","51","93","106","281","92","166","163","459","139","152","66","17","21","11","15",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","1592","230","0","11","20","29","0","11","0","11","0","11","4","6","0","11","0","11","25","29","14","22","33","28","32","37","77","45","115","64","103","55","653","169","37","25","181","70","166","54","48","36","69","41","15","15","0","11","0","11",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","2844","316","35","56","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","21","26","18","19","43","37","145","99","156","80","144","88","1001","197","159","94","153","86","601","197","167","60","182","108","10","15","0","11","0","11",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","987","161","19","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","10","0","11","3","6","87","53","9","12","28","29","33","25","275","77","58","59","102","46","274","70","30","23","51","33","8","11","6","10","0","11",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","1180","140","40","33","0","11","0","11","0","11","0","11","0","11","19","24","13","20","0","11","0","11","17","15","0","11","87","58","116","55","12","17","330","96","112","55","78","43","245","84","55","38","56","35","0","11","0","11","0","11",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","912","112","6","9","0","11","0","11","0","11","0","11","0","11","0","11","13","14","7","10","0","11","33","26","0","11","20","34","27","19","4","7","264","100","35","27","45","31","125","57","85","33","149","52","81","40","0","11","18","16",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","1521","220","22","29","0","11","0","11","1","3","0","11","0","11","0","11","0","11","0","11","0","11","0","11","25","36","93","73","47","39","76","60","344","102","174","158","24","31","208","113","119","74","210","82","87","70","46","48","45","26",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","1517","217","45","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","14","0","11","21","18","50","34","63","45","226","98","62","50","396","98","125","68","94","49","280","95","46","34","65","36","25","23","0","11","6","9",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","1116","169","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","11","8","17","0","11","45","34","33","30","43","37","90","53","131","60","83","48","93","49","315","100","109","42","95","41","43","28","10","14","9","10",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","1743","186","17","21","0","11","0","11","0","11","0","11","0","11","14","21","0","11","0","11","0","11","0","11","8","11","33","30","52","36","28","31","177","72","96","50","122","70","184","72","90","50","605","102","181","65","90","40","46","31",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","1771","323","7","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","28","41","33","38","123","82","70","64","376","145","121","92","59","48","282","117","48","45","431","147","158","66","27","25","8","14",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","1825","188","6","10","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","7","0","11","22","17","58","49","81","57","152","78","99","59","514","83","94","38","119","54","306","79","185","89","144","75","36","34","4","7","0","11",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","1319","156","14","14","0","11","0","11","6","9","9","10","0","11","0","11","0","11","29","24","0","11","16","14","6","10","45","28","126","71","25","19","347","84","168","73","160","82","163","63","109","48","50","48","46","36","0","11","0","11",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","804","127","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","21","0","11","21","25","61","42","107","64","46","31","266","81","58","39","50","37","66","46","62","38","51","35","0","11","0","11","0","11",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","2056","229","21","23","0","11","0","11","0","11","23","37","0","11","9","14","0","11","45","58","0","11","25","38","16","17","72","53","165","109","17","20","758","162","210","104","129","69","279","119","106","60","140","75","22","22","9","15","10","16",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","2261","257","24","38","0","11","0","11","0","11","0","11","5","7","0","11","0","11","12","18","0","11","0","11","10","13","196","94","28","28","48","42","768","210","196","100","85","44","229","88","149","85","375","107","103","46","23","22","10","16",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","2121","210","17","21","0","11","14","22","0","11","0","11","7","13","0","11","27","30","57","51","18","25","53","42","92","61","130","82","186","104","106","58","532","153","144","85","115","56","241","103","202","107","113","52","60","44","7","12","0","11",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","1698","225","10","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","8","52","52","33","31","32","33","109","92","51","49","22","26","457","122","112","69","139","69","251","101","81","59","240","76","82","55","0","11","22","19",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","696","134","0","11","0","11","0","11","0","11","0","11","0","11","9","12","0","11","0","11","0","11","11","14","4","6","22","18","76","40","0","11","162","61","106","58","25","22","123","67","46","27","94","47","18","21","0","11","0","11",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","2095","224","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","18","35","38","40","37","51","51","25","35","11","17","304","122","89","76","62","35","404","150","150","90","508","151","317","148","58","43","32","25",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1426","253","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","0","11","23","26","117","68","17","30","7","12","21","24","209","101","57","27","102","41","149","78","26","28","488","223","58","46","39","35","104","92",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","1358","172","6","9","0","11","0","11","0","11","0","11","10","15","0","11","0","11","47","45","19","20","21","35","51","48","44","34","103","64","35","26","369","108","175","80","116","54","152","62","82","46","103","46","6","8","19","23","0","11",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","5952","429","56","76","0","16","15","25","20","34","10","21","11","19","0","16","0","16","0","16","0","16","30","25","72","46","112","67","220","96","56","47","437","141","327","157","265","125","664","193","333","133","1743","332","886","229","380","161","315","169",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","1150","133","14","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","18","0","11","44","55","74","39","29","27","169","58","37","36","33","25","140","58","25","33","335","93","158","58","66","39","6","10",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","1741","149","27","24","0","11","0","11","0","11","9","16","0","11","18","28","0","11","0","11","11","15","13","14","27","25","98","49","29","20","37","21","346","85","136","59","76","40","323","85","83","40","337","88","123","44","38","21","10","11",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","928","124","14","17","0","11","0","11","0","11","0","11","0","11","15","20","27","43","37","32","17","17","43","40","32","25","47","32","46","34","4","7","162","59","45","32","100","52","121","50","92","42","73","32","48","27","5","7","0","11",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","861","125","27","26","0","11","0","11","0","11","0","11","17","21","0","11","0","11","0","11","0","11","16","19","36","36","39","36","61","39","20","16","283","84","49","28","47","33","87","51","40","23","115","64","24","24","0","11","0","11",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","1876","197","37","34","0","11","0","11","0","11","9","15","23","26","0","11","11","17","67","51","0","11","14","20","108","57","92","55","228","92","59","36","516","137","120","65","109","49","269","75","94","66","84","35","17","15","8","13","11","11",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","1392","178","34","40","0","11","0","11","0","11","30","41","0","11","5","9","19","25","97","86","18","25","58","43","44","33","122","63","76","48","23","25","402","110","71","38","68","43","139","60","61","35","91","40","15","31","15","23","4","7",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","1097","141","10","14","0","11","0","11","0","11","0","11","11","17","0","11","0","11","30","23","8","13","40","27","36","27","78","47","88","42","17","18","326","79","98","43","59","37","162","57","30","21","104","61","0","11","0","11","0","11",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1651","165","18","23","0","11","0","11","15","27","0","11","0","11","0","11","11","16","28","33","5","11","10","15","12","20","15","24","87","67","29","31","338","109","56","53","172","84","260","98","178","98","308","95","57","36","28","42","24","27",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","2077","293","71","65","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","24","115","79","199","141","99","90","23","27","636","219","121","95","184","87","254","112","51","62","251","92","57","54","0","11","0","11",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","2522","280","92","55","0","11","0","11","22","30","0","11","9","16","0","11","10","16","17","20","9","16","61","51","49","51","79","56","103","65","30","29","1140","157","233","118","144","69","243","105","167","86","103","58","11","19","0","11","0","11",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","1314","185","106","68","0","11","0","11","0","11","0","11","0","11","0","11","23","32","73","63","25","28","75","72","75","45","183","73","42","27","25","21","326","81","87","45","58","40","132","70","54","41","20","34","10","15","0","11","0","11",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1506","174","28","24","0","11","0","11","0","11","7","11","13","20","0","11","11","18","47","28","35","36","77","51","65","48","87","36","178","84","50","34","421","109","169","66","70","48","119","72","43","38","56","29","7","10","10","17","13","27",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1531","170","15","16","0","11","0","11","0","11","0","11","4","6","0","11","0","11","18","19","18","19","75","48","19","18","104","50","107","45","27","21","319","84","91","44","37","23","160","55","83","30","283","74","144","57","18","16","9","11",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","3127","242","43","33","0","11","0","11","0","11","17","27","0","11","0","11","0","11","32","32","10","18","95","45","143","83","152","58","153","61","50","49","306","81","448","132","122","70","419","101","182","96","517","97","241","64","162","61","35","25",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","2394","255","79","86","0","11","0","11","0","11","0","11","0","11","0","11","0","11","48","53","124","97","122","66","101","83","135","84","134","88","67","64","399","155","161","84","215","79","323","135","178","109","186","79","81","47","20","23","21","23",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1707","191","47","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","20","0","11","82","88","46","49","139","57","75","55","110","86","590","114","176","80","80","43","119","53","61","33","97","46","62","28","6","10","0","11",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","1640","233","48","32","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","60","47","68","57","178","81","81","46","28","26","530","135","77","42","77","47","213","84","76","42","121","48","72","33","6","9","5","8",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","1400","162","15","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","3","7","24","28","30","24","139","44","71","41","44","27","16","15","186","48","38","26","58","28","269","109","65","33","322","88","81","42","39","25","0","11",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","1472","206","10","16","0","11","5","20","0","11","0","11","0","11","0","11","0","11","64","52","0","11","91","59","94","60","182","89","53","48","54","32","364","141","186","111","27","25","163","94","85","53","94","62","0","11","0","11","0","11",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1320","173","60","53","0","11","0","11","16","25","0","11","10","15","0","11","0","11","0","11","36","37","68","45","52","44","157","65","96","54","35","22","389","82","153","55","58","40","123","90","28","21","34","32","5","7","0","11","0","11",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","2777","303","56","34","0","11","0","11","0","11","13","15","0","11","0","11","0","11","0","11","7","13","70","75","195","103","199","96","147","91","178","103","877","194","217","93","128","82","383","129","113","75","194","116","0","11","0","11","0","11",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","2826","257","51","34","0","11","0","11","0","11","0","11","0","11","0","11","9","13","0","11","11","16","23","24","44","40","96","51","74","55","52","31","848","169","254","109","251","102","475","119","198","63","305","105","110","56","18","25","7","12",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","4892","559","129","94","17","27","0","16","0","16","0","16","0","16","0","16","0","16","57","90","5","12","246","137","95","67","495","273","301","153","162","126","1427","369","593","238","254","156","505","226","261","122","250","94","95","67","0","16","0","16",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","1268","161","19","16","5","7","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","17","16","17","62","38","56","42","68","36","23","19","406","118","104","42","68","40","79","35","56","39","238","84","43","31","5","8","6","9",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","2868","302","0","11","0","11","0","11","0","11","0","11","11","17","0","11","0","11","38","29","20","31","22","23","173","101","187","86","177","105","47","35","590","138","212","92","136","66","346","103","201","94","521","150","129","78","50","42","8","10",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","1137","192","32","30","0","11","0","11","0","11","0","11","12","18","0","11","0","11","7","10","0","11","39","23","67","61","187","110","108","55","48","28","224","88","91","42","73","29","103","51","50","33","86","36","10","10","0","11","0","11",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","1879","291","54","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","77","50","47","39","128","82","126","76","26","32","522","159","183","79","176","75","203","137","133","91","172","97","10","16","22","26","0","11",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","1312","150","19","24","0","11","0","11","0","11","0","11","0","11","8","12","0","11","3","9","1","4","61","33","30","31","54","36","56","43","89","59","458","126","97","47","113","51","132","57","137","62","39","28","5","8","10","15","0","11",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","1358","303","7","33","0","11","0","11","0","11","4","9","0","11","0","11","7","11","0","11","0","11","13","14","43","40","20","21","34","30","42","45","462","228","104","84","130","61","292","127","61","60","87","56","24","29","4","9","24","38",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","2299","265","12","19","0","11","0","11","0","11","0","11","8","12","26","42","35","44","55","61","0","11","50","56","84","79","76","54","167","107","43","35","846","169","133","76","63","44","356","146","123","70","180","113","42","36","0","11","0","11",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","2111","224","61","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","70","72","0","11","22","34","51","71","153","104","58","52","50","37","508","167","67","57","86","53","429","184","190","104","289","119","69","66","8","13","0","11",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","2095","194","14","16","0","11","0","11","0","11","0","11","9","15","0","11","7","12","22","34","0","11","10","16","46","33","81","58","74","67","69","46","813","205","140","67","183","80","306","100","79","51","214","83","28","36","0","11","0","11",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","1538","174","29","23","0","11","0","11","0","11","14","22","0","11","16","28","36","33","91","81","9","14","42","31","93","47","111","57","145","67","38","29","462","103","67","51","90","37","170","60","45","35","56","41","24","22","0","11","0","11",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","3753","470","44","48","0","16","16","26","55","19","0","16","0","16","0","16","42","61","60","92","0","16","13","22","28","25","212","172","276","160","42","40","1234","429","216","94","208","114","454","178","386","177","357","232","85","53","25","28","0","16",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","1256","179","42","44","0","11","0","11","0","11","0","11","0","11","0","11","0","11","63","50","10","16","0","11","15","22","33","29","32","29","73","62","437","126","72","47","50","34","177","66","121","49","109","61","17","17","0","11","5","7",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","3907","533","43","85","0","16","0","16","0","16","25","38","0","16","24","45","26","40","74","75","32","58","86","97","63","75","165","103","171","117","0","16","1231","339","205","130","342","163","677","247","252","134","404","219","61","58","0","16","26","30",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","3552","372","20","31","0","16","0","16","0","16","0","16","2","4","0","16","0","16","43","68","0","16","0","16","54","83","20","29","39","39","109","94","1045","241","208","103","270","82","574","143","343","147","600","165","196","113","16","24","13","22",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","4107","408","26","36","0","16","0","16","0","16","0","16","0","16","0","16","0","16","21","33","0","16","16","26","80","84","61","64","241","127","29","33","1264","326","264","152","232","112","955","256","357","221","258","130","272","219","0","16","31","35",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","4200","514","3","4","0","16","0","16","0","16","0","16","1","4","0","16","0","16","0","16","0","16","2","4","156","117","78","75","214","178","63","62","1684","526","295","232","422","154","439","196","257","146","552","231","34","47","0","16","0","16",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","3515","230","15","23","0","11","0","11","0","11","0","11","48","54","0","11","0","11","49","31","23","35","44","44","39","31","113","69","37","30","43","37","1259","219","181","72","239","76","370","132","371","114","560","128","115","46","0","11","9","14",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","4244","443","45","70","0","16","0","16","0","16","0","16","0","16","0","16","7","10","84","120","7","7","72","85","171","125","221","160","212","153","47","43","1086","255","253","145","333","159","789","276","246","167","425","174","246","151","0","16","0","16",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","1483","156","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","40","0","11","7","11","11","15","15","18","9","9","12","15","240","76","108","53","114","39","153","56","113","45","423","95","166","49","47","40","38","27",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","1919","180","10","11","0","11","0","11","0","11","0","11","0","11","15","22","0","11","87","70","0","11","51","44","27","30","83","55","113","60","54","34","586","120","104","63","130","61","373","103","78","49","140","66","68","36","0","11","0","11",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","3869","344","60","85","0","16","0","16","0","16","0","16","0","16","16","25","0","16","3","6","18","19","13","21","48","43","109","91","138","116","94","121","1484","367","45","43","376","262","510","228","238","156","527","180","169","86","21","35","0","16",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","1623","140","10","63","0","11","0","11","0","11","17","29","0","11","0","11","0","11","0","11","0","11","43","58","12","18","50","43","5","10","0","11","237","74","42","27","56","33","179","61","118","53","539","99","224","59","63","38","28","23",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","2428","197","27","25","0","11","0","11","0","11","0","11","0","11","0","11","9","14","9","15","21","32","7","11","23","36","22","19","70","56","28","30","440","165","92","54","110","68","323","100","100","57","729","129","277","96","111","71","30","30",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","2307","227","64","55","0","11","0","11","0","11","0","11","4","8","0","11","0","11","0","11","14","23","128","84","59","42","115","88","92","91","78","47","465","129","172","106","148","78","266","106","113","61","404","113","178","82","7","11","0","11",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","1858","169","22","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","27","0","11","28","28","50","52","25","20","78","57","40","34","779","158","95","40","173","81","308","123","66","37","136","76","41","33","0","11","0","11",
"1400000US18097361400","Census Tract 3614, Marion County, Indiana","7463","490","285","191","0","18","0","18","0","18","0","18","0","18","0","18","11","20","78","98","103","94","142","82","218","126","119","82","230","144","181","116","2291","404","285","117","521","203","1015","399","607","240","1118","283","230","125","13","21","16","28",
"1400000US18097361600","Census Tract 3616, Marion County, Indiana","5644","328","10","23","0","16","0","16","0","16","0","16","0","16","0","16","0","16","8","14","0","16","44","40","0","16","0","16","96","77","109","59","1499","377","59","48","372","121","1112","267","530","131","1212","283","468","157","49","59","76","63",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","2678","323","49","35","0","11","0","11","0","11","0","11","0","11","7","12","8","13","4","10","8","13","48","37","82","57","61","33","165","91","44","53","775","170","235","105","282","116","333","102","219","94","201","90","127","58","30","29","0","11",
"1400000US18097370202","Census Tract 3702.02, Marion County, Indiana","4235","368","89","79","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","37","50","116","71","41","49","242","118","268","114","254","115","1308","233","398","242","257","113","483","147","263","163","346","151","119","90","14","34","0","16",
"1400000US18097370301","Census Tract 3703.01, Marion County, Indiana","6373","363","22","35","0","18","0","18","0","18","0","18","0","18","0","18","0","18","12","25","54","62","26","41","41","50","107","95","99","63","126","77","1354","253","376","167","422","171","1522","352","1078","273","887","242","188","85","43","47","16","26",
"1400000US18097370302","Census Tract 3703.02, Marion County, Indiana","5759","413","44","52","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","47","51","70","76","141","104","67","55","52","49","1730","354","570","187","681","286","786","215","733","211","641","214","197","115","0","16","0","16",
"1400000US18097380100","Census Tract 3801, Marion County, Indiana","11804","815","140","162","0","18","0","18","0","18","175","174","0","18","0","18","0","18","110","165","43","74","158","181","283","226","217","226","274","250","169","171","2477","539","317","215","785","336","1882","713","737","319","2242","548","1140","347","190","203","465","478",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","2349","237","41","45","0","11","0","11","0","11","0","11","7","11","0","11","28","43","55","83","14","16","33","33","67","67","120","80","69","64","71","53","858","180","181","112","33","26","412","129","79","54","241","110","20","22","9","15","11","16",
"1400000US18097380300","Census Tract 3803, Marion County, Indiana","2870","270","0","16","0","16","0","16","0","16","0","16","8","12","0","16","0","16","30","50","5","10","81","48","74","55","208","127","245","108","136","71","789","164","419","169","149","72","377","140","105","57","186","100","40","36","0","16","18","21",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","3046","245","43","31","0","16","0","16","0","16","0","16","0","16","41","41","10","15","7","12","9","14","73","43","31","24","22","20","131","71","102","81","883","181","200","82","247","124","653","175","222","109","308","127","64","48","0","16","0","16",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","2822","290","4","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","22","10","16","50","46","27","24","92","65","105","82","55","37","1098","220","99","52","271","98","400","126","170","64","262","104","142","73","0","11","17","21",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","2746","241","21","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","88","70","0","11","59","40","40","29","16","18","855","161","182","73","183","71","483","145","261","104","431","124","82","44","29","28","16","22",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","1860","241","6","10","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","19","0","11","28","35","69","62","43","41","45","41","25","23","714","228","62","49","204","153","222","81","114","54","170","70","70","54","75","77","0","11",
