"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No schooling completed","Margin of Error!!Total:!!No schooling completed","Estimate!!Total:!!Nursery school","Margin of Error!!Total:!!Nursery school","Estimate!!Total:!!Kindergarten","Margin of Error!!Total:!!Kindergarten","Estimate!!Total:!!1st grade","Margin of Error!!Total:!!1st grade","Estimate!!Total:!!2nd grade","Margin of Error!!Total:!!2nd grade","Estimate!!Total:!!3rd grade","Margin of Error!!Total:!!3rd grade","Estimate!!Total:!!4th grade","Margin of Error!!Total:!!4th grade","Estimate!!Total:!!5th grade","Margin of Error!!Total:!!5th grade","Estimate!!Total:!!6th grade","Margin of Error!!Total:!!6th grade","Estimate!!Total:!!7th grade","Margin of Error!!Total:!!7th grade","Estimate!!Total:!!8th grade","Margin of Error!!Total:!!8th grade","Estimate!!Total:!!9th grade","Margin of Error!!Total:!!9th grade","Estimate!!Total:!!10th grade","Margin of Error!!Total:!!10th grade","Estimate!!Total:!!11th grade","Margin of Error!!Total:!!11th grade","Estimate!!Total:!!12th grade, no diploma","Margin of Error!!Total:!!12th grade, no diploma","Estimate!!Total:!!Regular high school diploma","Margin of Error!!Total:!!Regular high school diploma","Estimate!!Total:!!GED or alternative credential","Margin of Error!!Total:!!GED or alternative credential","Estimate!!Total:!!Some college, less than 1 year","Margin of Error!!Total:!!Some college, less than 1 year","Estimate!!Total:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Some college, 1 or more years, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Master's degree","Margin of Error!!Total:!!Master's degree","Estimate!!Total:!!Professional school degree","Margin of Error!!Total:!!Professional school degree","Estimate!!Total:!!Doctorate degree","Margin of Error!!Total:!!Doctorate degree",
"1400000US18097390407","Census Tract 3904.07, Marion County, Indiana","3704","450","56","55","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","58","69","5","12","219","154","0","17","377","140","115","84","249","96","286","105","257","146","1570","336","430","162","45","56","37","37",
"1400000US18097390408","Census Tract 3904.08, Marion County, Indiana","2995","456","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","52","58","0","12","0","12","0","12","25","41","0","12","22","37","647","275","92","88","255","167","314","159","306","202","863","259","378","234","0","12","41","52",
"1400000US18097390409","Census Tract 3904.09, Marion County, Indiana","4189","725","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","33","57","22","37","0","17","781","265","218","183","215","137","597","238","116","86","1192","310","466","193","549","692","0","17",
"1400000US18097390410","Census Tract 3904.10, Marion County, Indiana","1137","136","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","28","8","14","233","118","45","45","49","40","158","67","91","70","340","109","148","72","46","45","0","12",
"1400000US18097390411","Census Tract 3904.11, Marion County, Indiana","2539","324","16","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","19","0","12","55","67","78","111","112","94","23","38","677","233","136","91","206","106","478","142","263","109","344","103","117","83","0","12","21","35",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","1505","251","14","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","11","24","32","106","69","66","41","67","59","375","133","152","70","142","140","321","138","53","35","91","78","61","63","16","23","9","11",
"1400000US18097390601","Census Tract 3906.01, Marion County, Indiana","1325","532","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","42","0","12","10","43","166","168","20","33","212","171","0","12","673","490","95","91","115","90","10","18",
"1400000US18097390602","Census Tract 3906.02, Marion County, Indiana","2475","318","13","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","22","0","12","54","69","0","12","0","12","0","12","430","203","102","75","211","91","308","117","190","114","633","200","363","245","80","61","77","74",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","1873","388","294","252","0","12","0","12","0","12","0","12","0","12","0","12","0","12","28","37","0","12","13","22","138","140","91","86","110","81","108","73","499","194","138","99","64","61","114","73","85","77","99","67","71","52","13","18","8","12",
"1400000US18097390801","Census Tract 3908.01, Marion County, Indiana","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097390802","Census Tract 3908.02, Marion County, Indiana","2494","387","27","39","0","12","0","12","32","41","25","31","0","12","0","12","0","12","64","98","17","28","62","61","0","12","68","57","21","22","33","32","581","198","112","76","421","183","403","177","324","123","252","131","23","22","12","20","17","29",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","2286","406","38","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","59","72","0","12","156","122","0","12","235","117","12","16","104","65","201","99","124","73","724","252","341","85","197","184","86","44",
"1400000US18097391001","Census Tract 3910.01, Marion County, Indiana","713","253","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","20","2","9","15","9","15","0","12","11","15","8","15","27","44","16","30","0","12","424","296","59","68","35","40","95","74",
"1400000US18097391002","Census Tract 3910.02, Marion County, Indiana","3776","787","0","17","0","17","0","17","0","17","75","96","0","17","0","17","0","17","0","17","0","17","0","17","0","17","13","13","16","21","0","17","239","123","24","30","20","32","138","111","41","40","1734","616","637","233","764","452","75","56",
