"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","385","57","17","20","12","13","14","9","19","22","16","18","21","23","1","5","77","42","142","49","66","38",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","665","92","13","14","21","22","49","37","15","18","50","37","54","39","13","14","54","40","247","77","149","62",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","524","105","0","11","43","34","21","24","61","39","25","23","16","17","48","42","20","23","193","76","97","55",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","523","70","18","18","10","14","83","41","41","24","66","44","70","44","11","18","19","18","154","68","51","39",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","524","121","0","11","10","15","65","56","50","37","78","51","57","40","29","35","45","39","142","67","48","47",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","928","168","0","11","125","81","44","54","131","78","34","52","177","112","37","59","87","68","138","79","155","107",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","635","142","0","11","21","24","45","36","127","74","163","90","67","60","24","28","40","36","94","64","54","53",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","438","90","0","11","33","25","14","16","72","47","4","6","4","7","59","47","55","45","133","75","64","51",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","579","93","16","14","64","43","19","25","55","37","35","30","15","17","44","34","49","36","221","76","61","44",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","445","80","13","14","25","23","42","23","73","39","35","24","29","26","20","14","31","22","149","53","28","25",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","562","80","12","13","64","38","134","51","96","34","38","20","44","19","51","36","56","28","61","37","6","8",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","964","150","16","20","98","58","31","30","94","67","191","108","41","43","80","56","49","46","307","111","57","42",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","534","91","0","11","28","29","68","44","78","53","39","29","40","32","36","31","85","46","149","61","11","13",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","438","86","5","7","22","14","37","33","25","17","37","30","32","27","44","34","45","39","151","55","40","31",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","409","79","0","11","20","18","41","34","72","40","32","25","47","31","49","37","23","19","114","51","11","17",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","505","140","0","11","5","9","21","21","76","71","46","38","75","59","39","40","46","42","153","103","44","45",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","606","83","0","11","57","43","39","33","38","32","42","25","50","46","37","23","38","34","278","78","27","23",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","849","140","40","48","79","63","83","59","72","70","58","59","54","67","60","59","62","57","254","120","87","71",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","388","87","0","11","5","9","58","46","44","43","28","24","20","22","14","17","30","30","142","63","47","34",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","1307","223","0","16","32","49","175","144","99","97","103","81","64","55","137","109","157","133","500","169","40","46",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","345","84","0","11","4","7","44","32","63","50","32","22","6","10","6","9","63","49","101","45","26","27",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","587","130","0","11","34","34","103","55","42","29","57","56","115","73","87","72","40","34","75","47","34","26",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","208","59","0","11","11","12","37","33","44","34","24","37","0","11","0","11","7","9","71","52","14","14",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","581","137","0","11","66","56","30","31","61","61","27","34","24","34","76","69","92","60","145","79","60","70",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","617","93","10","15","8","11","54","43","56","37","43","36","33","29","7","11","86","51","264","81","56","40",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","601","127","0","11","0","11","5","21","37","34","45","53","113","147","66","93","24","41","146","69","165","111",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","881","164","13","20","46","55","114","90","121","85","23","36","101","65","10","17","77","72","204","99","172","97",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","407","135","0","11","0","11","8","15","28","32","7","11","30","31","47","60","0","11","255","116","32","40",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","702","110","2","8","38","35","164","86","55","49","25","29","51","42","40","41","102","67","146","62","79","64",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","660","81","7","10","39","32","73","43","30","29","77","49","40","28","22","19","87","44","240","67","45","37",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","1590","205","86","76","39","52","178","105","138","111","197","139","47","46","63","78","220","158","605","199","17","26",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","320","73","5","9","10","15","41","32","59","39","21","20","64","43","23","23","29","28","68","38","0","11",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","1849","245","34","39","81","80","148","111","88","90","226","140","287","159","93","86","258","150","507","195","127","121",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","845","208","0","16","18","29","139","120","86","66","85","62","46","46","59","52","72","89","226","119","114","111",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","881","182","108","80","17","28","108","106","135","92","42","48","87","55","36","41","69","85","197","124","82","80",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","910","218","0","16","102","91","12","20","66","79","121","117","0","16","64","78","116","103","401","186","28","37",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","448","113","42","46","16","25","18","20","79","61","91","61","22","28","0","11","0","11","154","74","26","25",
