"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","1177","143","-","**","-","**","-","**","1317","210","-","**","-","**",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","1113","64","-","**","948","51","1129","30","-","**","-","**","-","**",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","950","335","-","**","781","15","1315","494","1200","154","-","**","-","**",
"1400000US18097381003","Census Tract 3810.03, Marion County, Indiana","799","88","-","**","701","46","1012","186","1280","202","1702","108","-","**",
"1400000US18097381004","Census Tract 3810.04, Marion County, Indiana","907","43","-","**","831","83","946","110","1278","385","-","**","-","**",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","1086","116","856","18","994","223","1125","104","-","**","-","**","-","**",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","898","148","-","**","834","81","1151","376","-","**","-","**","-","**",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","885","45","-","**","805","161","852","34","1017","84","-","**","-","**",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","863","37","768","43","830","30","944","44","1095","103","-","**","-","**",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","892","88","-","**","773","110","917","83","902","393","-","**","-","**",
"1400000US18097381206","Census Tract 3812.06, Marion County, Indiana","1023","79","-","**","904","132","1085","56","1342","408","-","**","-","**",
"1400000US18097381207","Census Tract 3812.07, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","885","53","-","**","758","167","870","47","1200","437","983","100","-","**",
"1400000US18097390103","Census Tract 3901.03, Marion County, Indiana","1652","295","-","**","-","**","-","**","1596","818","-","**","-","**",
"1400000US18097390104","Census Tract 3901.04, Marion County, Indiana","1555","223","-","**","-","**","-","**","1336","467","-","**","-","**",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","981","140","-","**","925","292","983","154","1381","444","1200","1142","-","**",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","1132","179","-","**","-","**","-","**","1116","173","-","**","-","**",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","1207","103","-","**","1062","117","1293","83","1705","138","-","**","-","**",
"1400000US18097390406","Census Tract 3904.06, Marion County, Indiana","1449","276","-","**","-","**","-","**","1449","276","-","**","-","**",
"1400000US18097390407","Census Tract 3904.07, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097390408","Census Tract 3904.08, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097390409","Census Tract 3904.09, Marion County, Indiana","1146","50","-","**","1054","148","-","**","1636","432","-","**","-","**",
"1400000US18097390410","Census Tract 3904.10, Marion County, Indiana","1211","140","-","**","-","**","1267","152","-","**","-","**","-","**",
"1400000US18097390411","Census Tract 3904.11, Marion County, Indiana","1016","151","-","**","780","48","936","155","1269","210","1348","328","-","**",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","849","57","-","**","811","109","694","252","938","30","-","**","-","**",
"1400000US18097390601","Census Tract 3906.01, Marion County, Indiana","965","221","-","**","885","223","1188","386","-","**","-","**","-","**",
"1400000US18097390602","Census Tract 3906.02, Marion County, Indiana","1021","76","765","58","967","86","1056","61","-","**","-","**","-","**",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","946","100","-","**","832","131","941","130","1037","568","-","**","-","**",
"1400000US18097390801","Census Tract 3908.01, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097390802","Census Tract 3908.02, Marion County, Indiana","1114","103","-","**","-","**","977","90","1215","138","1487","562","-","**",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","1064","167","916","238","971","69","1364","1308","1886","1117","-","**","-","**",
"1400000US18097391001","Census Tract 3910.01, Marion County, Indiana","1005","160","-","**","969","33","1569","235","-","**","-","**","-","**",
"1400000US18097391002","Census Tract 3910.02, Marion County, Indiana","1594","96","1369","385","1453","100","1840","143","-","**","-","**","-","**",
