"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","1048","80","-","**","921","58","1088","36","-","**","-","**","-","**",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","885","166","-","**","-","**","983","435","1181","137","-","**","-","**",
"1400000US18097381003","Census Tract 3810.03, Marion County, Indiana","741","67","-","**","677","25","856","128","1164","74","1366","57","-","**",
"1400000US18097381004","Census Tract 3810.04, Marion County, Indiana","852","72","-","**","768","53","932","85","1211","348","-","**","-","**",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","956","46","794","80","942","72","979","81","-","**","-","**","-","**",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","867","223","-","**","762","49","1117","216","-","**","-","**","-","**",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","860","26","-","**","717","69","845","20","992","69","-","**","-","**",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","822","37","650","239","788","20","908","51","929","99","-","**","-","**",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","831","48","-","**","736","81","849","33","949","160","-","**","-","**",
"1400000US18097381206","Census Tract 3812.06, Marion County, Indiana","963","62","-","**","806","63","1008","86","-","**","-","**","-","**",
"1400000US18097381207","Census Tract 3812.07, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","866","28","-","**","755","196","862","24","1107","269","988","169","-","**",
"1400000US18097390103","Census Tract 3901.03, Marion County, Indiana","1388","201","-","**","-","**","-","**","1313","464","-","**","-","**",
"1400000US18097390104","Census Tract 3901.04, Marion County, Indiana","1444","218","-","**","-","**","-","**","1327","451","-","**","-","**",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","894","70","-","**","858","116","898","101","1323","406","-","**","-","**",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","1203","144","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","1147","115","-","**","1020","184","1244","136","1731","54","-","**","-","**",
"1400000US18097390406","Census Tract 3904.06, Marion County, Indiana","1356","76","-","**","-","**","-","**","1356","76","-","**","-","**",
"1400000US18097390407","Census Tract 3904.07, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097390408","Census Tract 3904.08, Marion County, Indiana","1633","232","-","**","-","**","-","**","1593","269","-","**","-","**",
"1400000US18097390409","Census Tract 3904.09, Marion County, Indiana","1182","107","-","**","1067","119","-","**","1417","229","-","**","-","**",
"1400000US18097390410","Census Tract 3904.10, Marion County, Indiana","1105","47","-","**","-","**","1135","20","-","**","-","**","-","**",
"1400000US18097390411","Census Tract 3904.11, Marion County, Indiana","963","108","-","**","725","20","907","130","1221","179","-","**","-","**",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","786","85","-","**","785","92","696","217","745","240","1227","252","-","**",
"1400000US18097390601","Census Tract 3906.01, Marion County, Indiana","959","347","-","**","743","455","999","475","1420","467","-","**","-","**",
"1400000US18097390602","Census Tract 3906.02, Marion County, Indiana","975","60","-","**","952","69","968","74","1696","195","-","**","-","**",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","927","125","-","**","777","127","960","161","861","32","-","**","-","**",
"1400000US18097390801","Census Tract 3908.01, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097390802","Census Tract 3908.02, Marion County, Indiana","1043","103","-","**","1073","111","955","63","1199","183","-","**","-","**",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","936","56","867","40","938","43","882","600","1625","583","1703","338","-","**",
"1400000US18097391001","Census Tract 3910.01, Marion County, Indiana","1118","196","-","**","938","50","1269","332","-","**","-","**","-","**",
"1400000US18097391002","Census Tract 3910.02, Marion County, Indiana","1407","56","1333","380","1371","67","1643","162","-","**","-","**","-","**",
